Wake Me To Bless Thy Name (Heb),16871,את שׁמך לברך עוררני (עבֿרית),אלהי משׁכּנוֹתיך ירידוֹת וקרבתך בּמראה לא בחידוֹת
Waltz (Heb),16878,ולס,"האביב לא שינה דעתּ איש, עופי עופי לך ציפורי"
We Are The Talk Of The Town (Heb),16906,כּל העיר מרכלת עלינו (עבֿרית),
We Live Underground (Heb),16911,חיים אנן בּמהתרת,
We're No Dancers (Heb),16919,אנחנו לא רקדנים (עבֿרית),
When The Saints...(Heb),16976,כשיבוא שלום (עברית),
Where Are You My Love (Heb),20622,איפה את אהוהב (עבֿרית),
Who Cares (Heb),16991,מה איכפת,
With Timbrel & Dance (Heb),17023,בתופים ובמחולות (עבֿרית),
Without Words (Heb),17026,ללא מלים,
Yaale (Heb),17057,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17054,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17053,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17056,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17058,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17059,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17060,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17061,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17062,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17063,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17064,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17055,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17051,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),23771,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yaale (Heb),17052,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.
Yad Anuga,17066,יד ענוגה,
Yad Anuga,30749,יד ענוגה,
Yad Anuga,17067,יד ענוגה,
Yafim Haleylot Bikhanan (Trad),17081,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17078,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17079,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17080,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17076,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17075,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17074,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),30835,יפים הלילוֹת בּכנען (טראַד),"יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה"
Yafim Haleylot Bikhanan (Trad),17073,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17077,יפים הלילוֹת בּכנען (טראַד),"יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),23813,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),20308,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yafim Haleylot Bikhanan (Trad),17072,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,"
Yakh Khay Li Li (Heb),17083,יח חי לי לי (יבֿרית),
Yalditi Marusya (Heb),17091,ילדתי מרוסיה (עבֿרית),
Yamay Hayu Kalim (Heb),17104,ימי היו קלים (עבֿרית),
Yankele,21059,יאַנקעלע,"נומה נומה יעקלה קטנצייק, את שתי עיניך השחורות עצים,"
Yankele,17153,יאַנקעלע,"נוּמה. יענקלה, עצם עינים, הנה הכּוֹכבים מעל עלוּ,"
Yankele,17155,יאַנקעלע,
Yankele,17154,יאַנקעלע,
Yareda Hashabat (Heb),20741,ירדה השבּת (עבֿרית),"ירדה השׁבּת אל בּקעת גגוֹסר וניחוֹת עתּיק בּשׁוּליה,"
"Yarkoni, Potpouri (Heb)",19080,"ירקוני, פּאָפּורי (עבֿרית)",
Yatsa Yehudi (Heb),17184,יצא יהוּדי,"יצא יהוּדי מבּיתוֹ אל הריִוֹב - הוֹי, רחימאים, הראיתם שם -"
Yatsanu At (Heb),17185,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית..."
Yatsanu At (Heb),17189,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית..."
Yatsanu At (Heb),17188,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית..."
Yatsanu At (Heb),17186,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית..."
Yatsanu At (Heb),17187,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית..."
Yeder Ruft Mir Zhamele (Heb),17196,יעדער רופֿט מיר זשאַמעלע (עבֿרית),
Yedidi Hekhaluts,17220,ידידי החלוץ,"ידידי החלוץ הלף, אשתקר לצבא ילדה יפה מאד השאיר במושבה"
Yehay (Heb),17226,יהא,
Yehi Rotson (Heb),17236,יהי רצון (העברעיִש),
Yehi Rotson (Heb),17230,יהי רצון (העברעיִש),
Yehi Rotson (Heb),17231,יהי רצון (העברעיִש),
Yehi Rotson (Heb),17232,יהי רצון (העברעיִש),
Yehi Rotson (Heb),17233,יהי רצון (העברעיִש),יהי רצוֹן לפניך שׁוֹמע קוֹל בּכיוֹת. שׁתּשׂים דמעוֹתינוּ בּנאדך להיוֹת.
Yehi Rotson (Heb),17235,יהי רצון (העברעיִש),
Yehi Rotson (Heb),17234,יהי רצון (העברעיִש),
Yehi Shalom (Heb),17244,יהי שלום (עבֿרית),
Yekhadshehu (Heb),17252,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.
Yekhadshehu (Heb),26057,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.
Yekhadshehu (Heb),17249,יחדשהוּ (עבֿרית),"יהדשהוּ הקדוֹש בּרוּך הוּא עלינוּ ואל כּל עמוֹ, בּית ישׂראל לחיים..."
Yekhadshehu (Heb),17251,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.
Yekhadshehu (Heb),17250,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.
Yekum Purkum (Heb),17255,יקום פּורקום,
Yeled Yeled Li Natan (Heb),17256,ילד ילד לי ניתן (עבֿרית),"ילד ילד לי ניתן, חבלתיז אל קול התן. ילתיו אל קול פצצה -"
Yemenite Medley (Heb),27020,מחרוזת מזרחית (עבֿרית),
Yerushalayim (Heb),22095,ירושלים (עבֿרית),ירושלים...
Yerushalayim (M'al Pisgat...),17270,ירושלים (מעל פסגת הר הצופים),"מעל פסגת הר הצופים, שלום לך, ירושלים, מעל פסגת הר הצופים..."
Yerushalayim Harim Saviv La (Heb),17290,ירושׁלים הרים סביב לה,
Yerushalayim Ir Hakoydesh (Heb),18423,ירושלים עיר הקודש (עבֿרית),
Yerushalayim Ir Hakoydesh (Heb),17292,ירושלים עיר הקודש (עבֿרית),
Yerushalayim Ir Hakoydesh (Heb),17291,ירושלים עיר הקודש (עבֿרית),
Yerushalayim Shel Zahav,17309,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17308,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17307,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17306,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17304,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,20152,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17303,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17302,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17301,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17310,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,19082,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,21647,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,25433,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,25502,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,25717,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,28137,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,20255,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,20229,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,21546,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,19238,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17316,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17300,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17324,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17326,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17320,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17311,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,22493,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17315,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17314,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17305,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17325,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17319,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17318,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17323,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17322,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17321,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17312,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,22774,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17317,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Shel Zahav,17313,ירושלים של זהב,"אויר הרים צלול כּיין וריח ארנים, נשׂא בּרוח הירבים עם קול..."
Yerushalayim Sheli Veshelakh (Heb),17349,ירושלים שלי ושלך (עבֿרית),כּי מציוֹן תּצא תוֹרה וּדבר-יהוֹה מירוּשלם.
Yesh Lanu Tayish (Heb),17366,יש לנו תיש (עבֿרית),
Yesh Lanu Tayish (Heb),18747,יש לנו תיש (עבֿרית),
Yesh Li Gan,20759,יש לי גן,"יש לי גן וּבּאר יש-לי, ועלי בּארי תּלוּי דלי, מדי שבּת בּא מחנך,"
Yesh Li Gan,28503,יש לי גן,"יש לי גן וּבּאר יש-לי, ועלי בּארי תּלוּי דלי, מדי שבּת בּא מחנך,"
Yesh Li Gan,17368,יש לי גן,"יש לי גן וּבּאר יש-לי, ועלי בּארי תּלוּי דלי, מדי שבּת בּא מחנך,"
Yesh Li Gan,17369,יש לי גן,"יש לי גן יש-לי, ועלי בארי תּלוּי דלי; מדי שבּת""בּא מחמדי,"
Yesh Li Gan,17367,יש לי גן,"יש לי גן וּבּאר יש-לי, ועלי בּארי תּלוּי דלי, מדי שבּת בּא מחנך,"
Yesh Li Khag (Heb),17375,יש לי חג (עבֿרמת),
Yesh Li Reya (Heb),17378,יש לי רעה,יש לי רעה והיא חלוה איני יודע מא שלומה.
Yetsave (Heb),17387,יצוה צור חסדי,
Yeverekhekha (Heb),17390,יברכך (תהלים קכח),יברכך ה' מצין וּראה בּטוּב ירוּשלים
Yeverekhekha (Heb),20600,יברכך (תהלים קכח),
Yevorakh Kol Yisroel (Heb),17410,יבורך כּל ישׂראל (עבֿרית),
Yevorekh Et Bet Yisroel (Heb),17413,יברך את בּית ישׂראל,"יברך את בּית ישׂראל, יברך את בּית אהרן. יברך יראי ה' הקטנים..."
Yevorekh Et Bet Yisroel (Heb),17412,יברך את בּית ישׂראל,"יברך את בּית ישׂראל, יברך את בּית אהרן. יברך יראי ה' הקטנים..."
Yevorekh Et Bet Yisroel (Heb),17414,יברך את בּית ישׂראל,"יברך את בּית ישׂראל, יברך את בּית אהרן. יברך יראי ה' הקטנים..."
Yibane Hamikdash (Heb),17425,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),17421,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),17423,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),17422,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),17424,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),17420,יבּנה המקדש,"יבּנה המקדש עיר זיוֹן תּמלא, ושם נשיר שיר חדש וּברננה נעלה,"
Yibane Hamikdash (Heb),24243,יבּנה המקדש,"היי, יבּנה, יבּנה, יבּנה, יבּנה, יבּנה, המקדש"
Yibane Hamikdash (Heb),17418,יבּנה המקדש,
Yibane Hamikdash (Heb),17419,יבּנה המקדש,"היי, יבּנה, יבּנה, יבּנה, יבּנה, יבּנה, המקדש"
Yiboneh Beys Hamikdosh (Heb),25182,יבּנה בּית המקדש (שיבּנה בּית המקדש),
Yidishe Piraten (Heb),17512,יידישע פּיראטען,
Yidn B'ney Rakhmonim,18557,ייַדן בּני רחמנים,
Yidn B'ney Rakhmonim,17544,ייַדן בּני רחמנים,
Yidn Gibn Iber Di Rede...(Heb),17548,ייַדן גיבן איבער די רעדע...(עבֿרית),
Yih'yu L'ratsen (Heb),17563,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yih'yu L'ratsen (Heb),17567,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yih'yu L'ratsen (Heb),17568,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yih'yu L'ratsen (Heb),17566,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yih'yu L'ratsen (Heb),17564,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yih'yu L'ratsen (Heb),17565,יהיוּ לרצוֹן,יהיוּ לרצוֹן אמר-פי והגיוֹן לבּי לפניך. יי צוּרי וגוֹאלי:
Yimlokh (Heb),17575,ימלך (עבֿרית),"ימלך יי לעוֹלם, אלהיך ציוּן לדר ודר, הללוּיה."
Yimlokh (Heb),17576,ימלך (עבֿרית),"ימלך יי לעוֹלם, אלהיך ציוּן לדר ודר, הללוּיה."
Yiru (Heb),17582,יראו,יראו את ה' קדושיו כּי אין מחמסור ליראיו. כּפירים רשו ורעבו...
Yiru Eyneynu (Heb),22473,יורו עינינו (עבֿרית),
Yiru Eyneynu (Heb),21207,יורו עינינו (עבֿרית),
Yisborakh Shimkha (Heb),17585,יתּבּרך שמך (עבֿרית),"יתבּרך שמך בּפי כּל חי, תּמיד, תּמיד, לעולם ועד."
Yismakh Moshe,17597,ישׂמח משה,ישׂמך משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לו.
Yismakh Moshe,20843,ישׂמח משה,ישׂמך משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לו.
Yismakh Moshe,17599,ישׂמח משה,ישׂמך משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לו.
Yismakh Moshe,17598,ישׂמח משה,ישׂמך משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לו.
Yismakh Moshe,17595,ישׂמח משה,"ישׂמח משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לוֹ,"
Yismakh Moshe,18717,ישׂמח משה,"ישׂמח משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לוֹ,"
Yismakh Moshe,17594,ישׂמח משה,"ישׂמח משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לוֹ,"
Yismakh Moshe,17593,ישׂמח משה,"ישׂמח משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לוֹ,"
Yismakh Moshe,17592,ישׂמח משה,"ישׂמח משה בּמתּנת חלקוֹ כּי עבד נאמן קראת לוֹ,"
Yismekhu (Heb),17611,ישׂמחוּ,ישׂמחוּ במלכוּתך שוֹמרי שבּת וקוֹראי ענג
Yismekhu (Heb),17610,ישׂמחוּ,
Yismekhu (Heb),20706,ישׂמחוּ,"ישׂמחוּ במלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),17621,ישׂמחוּ,"ישׂמחו-במלכוּתך שׁומרי שׁבּת וקוֹראי ענג עם מקדשׁי שׁביעי,"
Yismekhu (Heb),17614,ישׂמחוּ,ישׂמחוּ במלכוּתך שוֹמרי שבּת וקוֹראי ענג
Yismekhu (Heb),17612,ישׂמחוּ,"ישׂמחוּ במלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),17615,ישׂמחוּ,"ישׂמחוּ, ישׂמחוּ, במלכוּתך, שמרי שמרי שבּת..."
Yismekhu (Heb),17613,ישׂמחוּ,"ישׂמחוּ במלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),17609,ישׂמחוּ,
Yismekhu (Heb),17619,ישׂמחוּ,"ישׂמחוּ בּמלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),23069,ישׂמחוּ,"ישׂמחוּ בּמלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),18718,ישׂמחוּ,"ישׂמחוּ בּמלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),17616,ישׂמחוּ,ישׂמחוּ במלכוּתך שוֹמרי שבּת וקוֹראי ענג
Yismekhu (Heb),17623,ישׂמחוּ,
Yismekhu (Heb),17620,ישׂמחוּ,"ישׂמחוּ במלכוּתך, שוֹמרי שבּת וקוֹראי ענג עעם מקדשי שביעי..."
Yismekhu (Heb),17624,ישׂמחוּ,"ישׂמחוּ בּמלכוּתך, שוֹמרי שבּת וקוֹראי ענג עם מקדשי שביעי..."
Yismekhu (Heb),17608,ישׂמחוּ,
Yismekhu (Heb),17607,ישׂמחוּ,
Yismekhu (Heb),17606,ישׂמחוּ,
Yismekhu (Heb),17605,ישׂמחוּ,
Yismekhu (Heb),17618,ישׂמחוּ,
Yismekhu (Heb),17617,ישׂמחוּ,
Yismekhu (Heb),17622,ישׂמחוּ,
Yismekhu Hashamayim (Heb),17632,ישׂמחו השמים,ישמחו השמים ותגל הארץ נרים הים ומלאו.
Yismekhu Hashamayim (Heb),17633,ישׂמחו השמים,ישמחו השמים ותגל הארץ ירעם הים ומלאו.
Yismekhu Hashamayim (Heb),17631,ישׂמחו השמים,ישמחו השמים ותגל הארץ נרים הים ומלאו.
Yismekhu Hashamayim (Heb),17630,ישׂמחו השמים,ישמחו השמים ותגל הארץ נרים הים ומלאו.
Yismekhu Hashamayim (Heb),22091,ישׂמחו השמים,ישמחו השמים ותדל הארץ נרים הים ןמלטו.
Yismekhu Hashamayim (Heb),17628,ישׂמחו השמים,ישמחו השמים ותגל הארץ נרים הים ומלאו.
Yismekhu Hashamayim (Heb),17629,ישׂמחו השמים,ישמחו השמים ותגל הארץ נרים הים ומלאו.
Yismekhu Vemalekhutokha (Heb),17639,ישׂמחוּ במלכוּתך,"ישׂמחוּ במלכוּתך, שוֹמרי שוֹמרי שוֹמרי שבּת וקוֹראי ענג,"
Yismekhu Vemalekhutokha (Heb),17640,ישׂמחוּ במלכוּתך,"ישׂמחוּ במלכוּתך, שוֹמרי שוֹמרי שוֹמרי שבּת וקוֹראי ענג,"
Yismekhu Vemalekhutokha (Heb),17641,ישׂמחוּ במלכוּתך,"ישׂמחוּ במלכוּתך, שוֹמרי שוֹמרי שוֹמרי שבּת וקוֹראי ענג,"
Yiso Berakha (Heb),20840,ישׂא בּרכה (עבּרית),ישׂא בּרכה מאת ה' וצדקה מאלוקי ישׂעו. שאו שערים ראשיכם והנשאו.
Yisrael Yisrael (Heb),17642,ישׂראל ישׁראל,ישׂראל ישׂראל בּטח בּשם עזרם וּמגנם הוּא
"Yisroel Yisroel, (Heb)",17660,ישׂראל ישׂראל (עבֿרית),"ישׂראל, ישׂראל, בּטח בּשם עזרם וּמגנם הוּ."
Yo Ribon,31058,יה רבון,
Yodu Lashem (Heb),24996,יוּדוֹ לה,יוּדוֹ לה' חסדו ונפלאותיו לבני אדם.
Yodu Lashem (Heb),17715,יוּדוֹ לה,"הוּדוֹ לה חסדוֹ, ונפלאוֹתּיו לבני אדם."
Yodu Lashem (Heb),17716,יוּדוֹ לה,"הוּדוֹ לה חסדוֹ, ונפלאוֹתּיו לבני אדם."
Yom Aviv Khinam (Heb),17719,יום אביב חינם,"אביב, אביב בכל מקום, הנרות כולן פורחות עכשיו, בּשׂדה פרגים..."
Yom Leyabasha (Heb),17728,יוֹם ליבּשׁה (עבֿרית),"יוֹם ליבּשׁה מהפכוּ מצולים, שירה חדשׁה שׁבּחוּ גאולים."
Yom Leyabasha (Heb),17729,יוֹם ליבּשׁה (עבֿרית),"יוֹם ליבּשׁה מהפכוּ מצולים, שירה חדשׁה שׁבּחוּ גאולים."
Yom Leyabasha (Heb),17727,יוֹם ליבּשׁה (עבֿרית),"יוֹם ליבּשׁה מהפכוּ מצולים, שירה חדשׁה שׁבּחוּ גאולים."
Yom Tov Lanu (Heb),17736,יוֹם טוֹב לנוּ (עבֿרית),"יוֹם טוֹב למוּ חג שׂמח, ילדים, נגילה נא! לסכּתנוּ בּא אוֹרח,"
Yom Ze L'yisrael (Heb),17740,יום זה לישׂראל,
Yom Ze L'yisrael (Heb),17737,יום זה לישׂראל,
Yom Ze L'yisrael (Heb),17738,יום זה לישׂראל,
Yom Ze L'yisrael (Heb),17739,יום זה לישׂראל,
