SM1138,5,23618,Soprano orTenor Voice/Piano,English,Helen Medwedeff Greenberg,,1991,Gift of Helen Medeweff Greenberg,,"This song, One Little Wish, is one of five songs published under the title ""Magic Breath, Five Songs for the Young and Young at Heart"" composed by Helen Medwedeff Greenberg. 
      A. Cradle Song by William Butler Yeats
      B. One Little Wish by Helen Greenberg
      C. She is the Prettiest of Creatures by  Kenneth Patchen
      D. Abracadabra by Dorthy Livesay
      E. Magic Breath by Carole H. Leckner
Commissioned by Srul Irving Glick in Honour of Julie, Stefan and Paula","If I could have just one little wish, I'd like to have a...i",,
SM1139,5,23619,Soprano orTenor Voice/Piano,English,Helen Medwedeff Greenberg,,1991,"Gift of Helen Medwedeff Greenberg, 2009",,"This song, She is the Prettiest of Creatures"", is one of five songs published under the title ""Magic Breath, Five Songs for the Young and Young at Heart"" composed by Helen Medwedeff Greenberg. 
      A. Cradle Song by William Butler Yeats
      B. One Little Wish by Helen Greenberg
      C. She is the Prettiest of Creatures by  Kenneth Patchen
      D. Abracadabra by Dorthy Livesay
      E. Magic Breath by Carole H. Leckner
Commissioned by Srul Irving Glick in Honour of Julie, Stefan and Paula","She is the prettiest of creatures, all like a queen is she.",,
SM1149,4,9148,Piano,Music Only,"Melody Trails, Inc",NY,1962,Presented to the Penn Libraries in October 2010 in honor of Richy Gendelman,,Based on a song by V. Soloviev-Sedoy and M. Matusovsky,,"Glover, David Carr",
SM1150,4,9148,Piano,Music Only,"Tyler Music, Ltd",England,1961,Presented to the Penn Libraries in October 2010 in honor of Richy Gendelman,,,,"Glover, David Carr",
SM1151,4,24745,Voice/Piano,English,Shattinger-Internat Music Corp.,"New York, NY",1976,Gift in honor of Richard Gendelman,,,Mine eyes have seen the glory of the coming of the Lord...,,
SM677,4,14398,Voice/Piano,Yiddish/Transliteration,I. Kalmus,"New York, NY",,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","שטענדיק בײַ מײַן זײַט, קיין מאָל פֿון מיר ווײַט, דיך דריקן צו מײַן האַרצן...","Dark blue lettering, Yiddish/English.  Large photo of Moyshe Oysher and Florence Weiss.  From the romantic comedy ""Dos Hayst Gelibt"".  Hopkinson Theatre, Hopkinson & Pitkin Ave. Brooklyn, NY.  Yiddish words on back cover.  Cast of Characters in Yiddish and English on back cover.","Shtendig by meyn zayt, keyn mol fun mir vayt…",,
SM963,4,12093,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"54 Second Ave, NY",1955,Gift of Faye and Jerry Rosenthal,"שײן װי די לבֿנה, ליכטיק װי די שטערן, פֿון הימל אַ מתּנה,","From ""Metro Folio Popular Jewish Songs"" See Book Index ""SM Scher""","Sheyn vi di levone, likhtik vi di shtern, fun himl a matone","Scher, William",
SM964,4,6193,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"54 Second Ave, NY",1955,Gift of Faye and Jerry Rosenthal,"איך האָב דיך צופֿיל ליב, איך טראָג אויף דיר קײַן האַס, איך האָב דיך...","From ""Metro Folio Popular Jewish Songs"" catalogued M1852.P67 1955/From ""Metro Folio Popular Jewish Songs"" See Book Index ""SM Scher""","Ikh hob dikh tsu fil lib, ikh trog oyf dir kayn has…..","Scher, William",
SM965,4,17630,Voice/Piano,Yiddish/Transliteration,Metro Music Company,"54 Second Avenue, New York, NY 1003",1955,Gift of Faye and Jerry Rosenthal,"אַן אמת'ע אשת היל, אַ טײַערע, קײַן טרײַערע פֿון דיר ז'ניטאָ","From ""Metro Folio Popular Jewish Songs"" catalogued  M1852.P67 1955 See Book Index ""SM Scher""","An emese eyshes khayil a tayere, kayn trayere fun dir z'nito","Scher, William",
SM967,4,22725,Voice/Piano,Yiddish/Transliteration,M.  Zamist,"1 Union Square, New York, NY",,Gift of Rachel Ray,,,,,
SM968,4,22720,Voice/Piano,"Yiddish, Transliteration",M. Zamist,"1 Union  Square, New York, NY",,Gift of Rachel Ray,"ציט אַ שנירל קרעלן זיך פֿון זיידן, צו מײַן טאַטן און צו מיר...",,"Tsit A shnirl zikh fun zeydn, tsu mayn tatn un tsu mir.....",,
SM969,4,22722,Voice/Piano,"Yiddish, Transliteration",M. Zamist,"1 Union Square, New York, NY",,Gift of Rachel Ray,"איך בין דער גילגול פֿון דעם בלוט, פֿון אַלע מענטשלעכע מאַרטירער,",,Ikh bin der gilgul fun dem blut fun ale mentshlekhe martirer,,
SM970,4,22723,Voice/Piano,Yiddish/Transliteration,M. Zamist,"1 Union Square, New York, NY",,Gift of Rachel Ray,"ערגעץ וואַקסט אין פֿעלד אַ שטאַם, וואָס האָט מײַן זײַן מיט הײַנט פֿאַקניפּט,",,"Ergetz vakst in feld a shtam, vos hot mayn zayn mit haynt ..",,
SM971,4,22724,Voice/Piano,Yiddish/Transliteration,M. Zamist,"1 Union Square, New York, NY",,Gift of Rachel Ray,,,"Shpir ikh morgen inem fiber, fun di vayte mizrakh trit...",,
SM972,4,21246,Voice/Piano,Hebrew/Transliteration,"Hamerkaz-Letarbut, Israel",,,,"לילה, לילה, הרוח גוברת, לילה, לילה, הרמה הצמרת,",,"Layla, layle, haruach goveret, layle, layle, homa hatsamert",,
SM973,4,7599,Voice,Russian/TranslationKai Kracht,"Gluck, Michael",,2002,,,from the internet www.kaikracht.de,,l,
SM974,5,23233,Oboe/Piano,,Helen Medwedeff Greenberg,,1996,"Gift of Helen Medwedeff Greenberg, 2009",,,,,
SM975,5,23234,Clarinet/Piano,,Helen  Medwedeff Greenberg,,1997,"Gift of Helen Medwedeff Greenberg, 2009",,,,,
SM703,4,20505,Voice/Piano,Yiddish/Transliteration,Rubin Doctor,"153 East Houston Street, New York",1920,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","בײַם כּותל מערבֿי אין ארץ ישׂראל, זיצט די מוטער ציון אַצינד,",Yiddish/English Title in block lettering. Large photo presumably Isador Lillian. Price 50 cents,"Baym kotel maruvi in erets yisroel, zitst di muter Tsiun…","Secunda, Sholom",
SM219,4,16886,Cantor/Choir/Organ,Transliteration,Bloch Publishing Co.,"31 West 31st St. New York, NY",1946,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Small folder, Kiddush for Sabbath evening. Price 60 cent.","Borukh,ato adonoy, borukh hu ovorukh shemo…",,
SM207,4,19526,Piano/Mixed Chorus,Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1942,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,Price 30 Cents,"Yovo Adir veyigolenu yovo eliyohu, vi vasrenu, Un vos vet...","Zilberts, Zavel",
SM220,4,14797,Voice/Piano,Transliteration/Yiddish,Metro Music Co.,"64 Second Ave, New York, NY",1949,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","ווען איך נעם דערמאָנען זיך, ווען איך בין אַ קינד געווען...","Blue lettering in Yiddish and English. As sung by the famous concert and radio artists, Moishe Oysher, Freidele Oysher, Maurice Ganchoff, Seymour Rechtzeit and Jacob Susanoff.  Price 40 cents.","Ven ikh nem dermanen zikh, ven ikh ben a kind geven…",,
SM672,4,20462,Voice/Piano,Yiddish/Transliteration/English,Metro Music Co.,"58  Second Ave, New York, NY",1931,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","...פֿליען די פֿערדלעך אין שליטן געשפּאַנט, קנעקט בײַ דעם סוחר די בײַטש","Black letttering, Yiddish/English.  Price 40 cents.  Dedicated to Leah Steinbach.  Yiddish words inside front cover.",Flien di ferdlakh in shtiltn geshpant…,,"Bugatch, Samuel, English Translation"
SM673,4,20468,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"58 Second Ave. New York, NY",1927,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","אוף די פֿעלדער פֿון בּית־לחם וווּ די וועג קײַן אפרת געט,","Dark blue lettering, Yiddish/English/Hebrew.  Price 35 cents.  Four verses in Yiddish, inside front cover.",Oyf di felder fun beyt lekhem…,,
SM674,4,556,Voice/Piano,Yiddish/Transliteration,S. Schenker,66 Canal St. New York City,1913,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",אַ יאָר ערשט נאָך מײַן חתונה און זעט ווי איך קוק אויס,"Dark blue lettering, Yiddish/English.  Photo of H. A. Russotto.  Price; Piano 50 cents, Violin 30 cents.  Three long verses in Yiddish in centerfold.  ""Schenker's latest catalogue"" listing on back cover.",A yor ersht nokh mayn khasene un  zet vi kuk ikh oys…,"Russotto, H. A.",
SM675,4,20465,Voice/Piano,Yiddish/Transliteration,Daniel H. Greenberg,"157 Delancey St. New York, NY",1932,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","הײַנט אַ מיידל, נאָר אַ שיינע, מיינט אַז אין דער וועלט איז זי איינער,","Dark brown lettering, Yiddish/English.  Photo of Solomon Small (Smulewitz).  Price 30 cents.  Three verses in Yiddish on back cover.",Heynt a meydele nor a sheyne meynt az in der velt…,"Greenberg, Daniel H.",
SM676,4,20466,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1943,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","דו ביסט מיר אַזוי טײַער, דו ביסט מיר אַזוי ליב, מײַן האַרץ דערפֿרייט זיך,","Purple lettering, English/Yiddish on pink backround.  As sung in the William Siegel-Sholom Secunda musical production ""Lucky Days"", starring Menasha Skulnik.  Photos of Sholom Secunda, Michal Michalsko and Mirian Kressyn.  Now playing at the Second Avenue Theatre 2nd Ave and 2nd Street. New York.  Price 30 cents.  Yiddish lyrics on back cover.  Cast of Characters in Yiddish and English also on back cover.","Du bist mir azoy tayer, du bist mir azoy lib…",,
SM316,4,19752,Voice/Piano,Yiddish/Transliteration/English,Metro Music Co.,"64 Second Ave, New York, NY",1914,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","שטילע שוועבען מייַנע תפלות, דורך נאַכט צו דיר,",Black lettering Yiddish/English set in border of leaves and berries. Price 40 cents. Five verses in Yiddish on back cover.,"Shtile shveben mayne tfiles, durekh der nakht tsu dir…",,"Halpern, M.L. (Yiddish)/Margolis, H.J. (English)"
SM317,4,19753,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"58 Second Ave, New York, NY",1928,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","לידער דורכגעגליהט פֿון צאָרען, לידער אָונגעזאַפּט פֿון פּייַן,","Black lettering, Yiddish/English.  Photo inserts of Shimon Frug (Words) and Gedaliah Rabinowitz (Music). Price 30 cents. Three verses in Yiddish on inside cover. Back cover includes ""Rare Combination of Poetry and Music"". Di Falende Bleter. Poem, Abraham Liesen: Music, Henry Lefkowitch. Dedicated to my friend Jean Serobisch. Two copies in folder.",Lider durekhgeglit fun tsuren lider ungesapt mit payn….,,
SM319,4,12513,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1947,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","וווּ איך בין געווען האָב איך דערזען, צי דיר האָט אין מייַן האַרץ...","Sung by Leon Liebgold and Lily Lilliana. Photo inset of performers and Abe Ellstein. Reference to Banner Record.
Price of sheet music 35 cents.
From the operetta ""Just My Luck"" by William Siegal starring Menashe Skulnik.",Vu ikh bin geven hob ikh derzezen tsi dir hot in mayn harts,,
SM320,4,11424,Piano,None,S. Shenker,"66 Canal Street, New York",1924,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,Price 50 cts. Played on Columbia Record by Abe Schwartz,,,
SM790,4,722,Middle Voice/Piano,Yiddish/Transliteration/Translation,Charles K. Harris,"Broadway and 47th Street, New York City",1911,"Gift of Robert W. and Karen Freedman, Nov 2004","אַך ניט גוט, איך האָב קיין פֿריי מוט, עס גייט מיר ניט אײַן מײַן לעבן",From 'Jewish Folk Songs' compiled by Platon Brounoff,"Akh nit gut, ikh hob keyn frey mut,  es get mir nit…","Brounoff, Platon",
SM587,4,127,Voice/Piano,Yiddish/Transliteration,Renanah Music,"131 W. 86th St. New York, NY",1928,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","קענט איר יאָ, צי קענט איר ניט, זינגט מיט מיר דאָס לידל מיט,","Black lettering, Yiddish/English. The name ""Pinchos Jassinowsky"",  English & Yiddish, in large oval on front cover. Date erroneously given as 1996. English title ""Canticle""","Kent ir yo, tzi kent ir nit, zingt mit mir dos lidl mit,",,
SM588,4,4865,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"58 Second  Ave. New York, NY",1927,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","גיי איך מיר שפּאַצירן, טראַ־לאַ־לאַ־לאַ־לאַ־לאַ־לאַ...","Dark brown lettering, Yiddish. Drawing by J. Keller of shepardess woman with harp, backround landscape of mountains and trees. Framed by tall palm trees and candelabra.","Gey Ikh Mir Shpatsirn, tra-la-la-la-la-la-la….",,
SM710,4,20518,Voice/Piano,Hebrew Transliteration,Metro Music Co.,"54 Second Avenue, New York, NY",1957,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Tan booklet, part two. By Israel Alter, chief Cantor of The United Hebrew Congregation of Johannesburg, South Africa.  Includes six titles: Boruch Adoshem Bayom, B'rochos l'Chanukah, Hineni, Modim, V'Al Yedei (Zichronos), Yaaleh. Price $3.50.",,"Alter, Israel",
SM716,4,20527,Voice/Piano,Yiddish/Transliteration,Samuel Secunda,"Trio Press, Inc. 37 E. 18th St. New York, NY",1936,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","דײַן געטליך געשטאַלט, איז ווי בלומען אין וואַד,","Dark blue lettering, English/Yiddish.  Photos of Aaron Lebedeff, Itzik Feld, Lucy Levin, Gertie Bulman, Leon Gold.  From the theater production ""A Beautiful Dream"" playing at the Public Theatre, Second Ave. at 4th Street, New York.  Yiddish lyrics on back cover.  Cast of Characters in Yiddish and English also on back cover.  Folder includes another song ""Gis, Gis"".","Dayn getlikh geshtalt, iz vi glumen in vald….",,
SM749,4,17709,Voice/Piano,Yiddish/Transliteration,"Daniel H. Greenberg, Music Publish","157 Delancey St. New York, NY",1932,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","וואָס איז מײַן לעבן, נאָר ווייטיק און טרערן,","Brown lettering on tan backround.  Teres Memorial Edition, Jewish Series No. 8.  Small round photos of fifteen Composers. Drawings of musical instruments in backround.  List of ""Celebrated Jewish Compositions for Piano and Voice"" on front cover.  Yiddish lyrics on back cover.","Vos iz mayn lebn, nor vaytik un trern…",,
SM258,4,19622,Voice/Piano,Yiddish/Transliteration,S. G oldberg & Co.,"398 Grand St. New York, NY",1919,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Dark blue lettering, Yiddish/English.  Photo inserts of S. Blum & Samuel Secunda.  ""Sung with great success by Mr. S. Blum"".  At the Liberty Theatre in S. Kohn's prodction ""Dem Ruv's Techter"". Price, Piano; 50 cents/ Violin 30 cents.","Shema koleu adonoy eloheynu, khus vrakhem olenu…",,
SM209,4,19541,Voice/Piano,Transliteration/Yiddish,Metro Music Co.,"64 Second Ave, New York, NY",1958,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","צו מייַן פֿענסטער קומען טויבן, קומען זאָרגלאָס פֿריי,",Two songs in folder/Elegy (Doves) and Pearls (Jewish Words).  Cover: English block letters on front with titles and names in Yiddish. Price 50 cents. Yiddish words on back cover.,"Tsu mayn fenster kumen toybn, kumen, kumen zorglos fray...",,
SM16,4,19327,Piano/Voice,Yiddish/Transliteration,The Hebrew Publishing Co.,50-52 Eldridge St. New York,1910,"Gift of Robert & Molly Freedman, 1996","איך בין אַ חזן אָן אַ עמוד, דאָך בעט איך דיך, גאָט...","Cover: Title in large Yiddish block letters and small English ì
lettering. Drawing in curved triangular format  in green and blue ì
of woman playing piano and two men and a woman in backround. Ì
Included in artistic format, circular framed photo, presumably of Perlmutter & Wolh. Sung by Mme. Karp","Ikh bin a khazn, on a umid, dokh bet ikh dikh....",,
SM17,4,19328,Piano/Voice,Yiddish/Transliteration,The Hebrew Publishing Co.,50 Eldridge St. New York,1917,"Gift of Robert & Molly Freedman, 1996","אַך ווי שווער איז מיר דאָס לײַדען, מײַן טײַער","Cover: Orientalized female image with balalaika, in a moonlit ì
grove with trees, flowers and birds. Photograph of A. Schorr in ì
lyre form. From the opera ""Song of Love"". Artwork by J. Keiler.","Akh vi shver iz mir dos leyden, mayn tayer kind,",,
SM355,4,19982,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"54 Second Ave, New York, NY",,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,Yellow booklet with 29 songs; including 13 children's songs and 16 concert songs. Words in Yiddish and transliteration.  Lyrics by various authors. All music by Gelbart.,,,
SM180,4,3665,Piano/Voice,Yiddish/Transliteration,Metro Music,"58 Second Ave, New York",1927,"Gift of Robert & Molly Freedman, 1996","די מאַמע האָט דריי ייִנגעלעך, דריי ייִנגעלעך געהאָט,","Cover: Block letters in English & Yiddish. English title ""Three Little Lads"". Perimiter of cover are drawings of children playing. ""Songs for Young Folks No. 3."" Yiddish list of ""Naye Yidishe Lider Far Khazonim un Zinger"" on back cover.","Di mame hot dray yingelekh, dray yingelekh gehat,",,
SM181,4,19500,Piano/Voice,Transliteration,Metro Music,"58 Second Ave, New York, NY",1924,Gift of Dr. Mark Levin,,"Black & white drawing of podium with open prayer book to Mimkomkha.
Ark in backround. Pediment on ark depicts Torah scroll open to ""Know before whom you stand"" in Hebrew. Price 75 cents.
Back cover: Miniature first pages of : A Bal-Agoloh-Lied/ Mai-ko-mashma-lon/Yom Kipur Tsu Minkhe/Tsu Mayn Folk.",Mimkomkho malke numalkeynu sofia,,
SM182,4,19496,Piano/Voice,Transliteration/Yiddish,Transcontinental Music Corp.,1674 Broadway (at 52nd Street),"New York 19, NY",Gift of Dr. Mark Levin,,,"Es brent briderlekh, es brent. Unzer oreme...",,
SM183,4,16011,Voice/Piano,Transliteration/Yiddish,Metro Music Co.,"64 Second Ave., New York, NY",1943,Gift of Dr. Mark Levin,,"Dark brown lettering in Yiddish and English, no artistic images. Featured by Moishe Oysher. One copy rubber stamped "" Chehinsky's Music & Book Store, 3434 W. Lawrence Ave. Chicago 25, Ill""
Yiddish words on back cover. Subtitled ""Bobenu"".",Oy bobenyu zog  nokh nit got fun avrohom...,,
SM185,4,238,Voice/Piano,Yiddish/Transliteration,"Metro Music,","New York, NY",1935,Gift of Dr. Mark Levin,"צי ווייסט איר ווער איך בין, איך בין(3)- צי ווייסט איר ווער איך בין,...","Brown lettering, Yiddish/English.  As sung and featured by renowned tenor Mayer Steinwortzel.  Price 30 cents.  Sticker over Metro Music Logo: ""Ceshinsky's Book Store, 2720 W. Division St. Chicago, Ill","Tsi veyst ir ver ikh bin, Ikh bin(3),-tsi veyst ir ver ikh","Grabovsky, Nicholas",
SM186,4,9126,Mixed Voices,Transliteration,Bloch Publishing Company,"""The Jewish Book Concern"" New York",1935,Gift of Dr. Mark Levin,,"Small folder, ""Bloch's Octavo Edition for Mixed Voices"" listing fourteen songs.  Price of Mi Y'mallel (Israel's Heroes - Chanukah Round"", 25 cents.  Subtitled, "" Round, Shir Chanukkah"".","Mi y'malel g'vurot yisrael otan mi yuimneh ,","Binder, A. W.",
SM187,4,19507,Violin,None,The Hebrew Publishing Co.,"122-128 Leonard St. Brooklyn, NY",1900,Gift of Robert and Molly Freedman,,"Dark blue stylized english lettering on cover.  Price five cents.  Folder also includes violin arrangement for ""Chokhmas Noschim"".",,"Russotto, Henry A.",
SM188,4,19508,Violin,None,The Hebrew Publishing Co.,"122-28 Leonard St., Brooklyn, NY",1900,Gift of Robert and Molly Freedman,,"Dark Blue stylized lettering. Price five cents.  Folder also includes song titled  ""Dos Pekele"".
""Khokhmas Noschim"" subtitled  ""Dem Rebes Nigele"".  Attributed to Prof. Hurwitz.",,"Russotto, Henry A.",
SM718,4,20535,Voice/Piano,Yiddish/Transliteration,Jos. P. Katz,"181 Broadway, New York, NY",1922,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,Blue lettering imbedded with snowflakes.  A children's song. Price 25 cents. Dedicated to the children os the Workmen's Circle schools.  Yiddish words inside front cover.,"Shneyele, shneyele vaysinker shit, unter di shlitelakh,",,
SM719,4,20528,Voice/Piano,Hebrew and Yiddish/Transliteration,Joseph P. Katz,"181 E. Broadway, New York, NY",1920,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","המבדיל בין קדוש, בין קדוש לחול,",Brown lettering on blue backround.  Drawing of sheppardess with shepherds crook and lyre. Jewish folk song. Price 15 cents.  Text on back cover.,"Hamavdil ben kodesh,ben kodesh lekhol,","Persin, M.",
SM337,4,19761,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1953,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Blue lettering, English/Yiddish. This song is in a booklet titled ""Six Songs by Gershon Eisenberg"".  His photo is on front cover. Price $1.25.",Nit lang bin ikh a kind geven ven in kheyder fleg ikh geyn..,"Eisenberg, Gershon",
SM340,4,19775,Voice/Piano/Mixed Chorus,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1942,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,"Small gray booklet. Transliteration.  Price 75 cents. Cantata for Mixed Chorus, Trio, Soprano or Tenor and Baritone Solos with Piano Accompaniment.","Am Yisroel Khay, Am Yisroel Khay, ad beliday ad beliday….",,
SM342,4,19776,Piano,None,Metro Music Co.,"54 Second Ave, New York, NY",1926,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",,Black lettering. Price 50 cents. Back cover includes first lines of  five melodies.,,,
SM519,4,20263,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1943,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","ס'איז דאָ נעם איך זיך קלערען אַזוי פֿיל מיליאָנערן,","Purple lettering, English/Yiddish on pink cover.  As sung in the William Siegel-Sholom Secunda musical production ""Lucky Days"" by Menasha Skulnik.  Photos of Sholom Secunda and Menasha Skulnik on cover.  Now playing at the Second Avenue Theatre, 2nd Ave and 2nd St. New York.  Price 30 cents.  Yiddish words and cast of characters on back cover.  Operetta in two acts and twelve scenes.",Es iz do nem ikh zikh kleren azoyh fil millionerin…,,
SM550,4,520,Voice/Piano,Yiddish/Transliteration,"Trio Press, Inc.","28-30 E. 4th Street, New York",1927,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","מיידעלי מײַן שיינס, וואַרט אויס איין אויגענבליק,","Cover is in Yiddish and English text. Photo inserts of Aaron Lebedov, Bela Meyzel, Jacob Jacobs, Alexander Olshetsky. From William Segal's ""A Night In California."" Advertising 5 performances at Glickman's Palace Theater in Chicago. Back cover includes cast credits in Yiddish and English.","Meydele mayn sheyns, vart oys eyn eygenblik,",,
SM551,4,3672,,Transliteration,,,,,"דרעמלען פֿײגל אױף די צװײַגן, שלאָף, מײַן טײַער קינד,",Copy of manuscript,"Dremlen feygl oyf di tsvaygn, shlof mayn tayer kind,","Mlotek, Zalmen",
SM553,4,20328,Voice/Piano,Yiddish/Transliteration,Abe Lyman,"260 E. 101st St. New York, NY",1942,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",ווען אַ ייִד דערהערט אַז ער האָט אַ שמחהלע,"Dark burgundy lettering, English/Yiddish.  Photos of Max Kletter and Livia and Sue (The Sunshine Sisters), popular radio stars.  Yiddish words on back cover.","Ven a yid derhert az er hot a simkhele,","Kreitzberg, Yasha & Hertz Rubin",
SM555,4,20335,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1948,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","ס'איז אַ פֿרייד, אַ פֿאַרגעניגען הערן אַ שיין ייִדיש ניגון,","Black lettering, Yiddish/English.  Price 60 cents.","S'iz a freyd, a fargenigen heren a sheyn Yidish nigun…",,
SM556,4,20336,Voice/Piano,Yiddish Transliteration,"A. Teres, Music Dealer & Publisher","159 Delancey St., New York, NY",1905,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","ייִדעלעף ברידערלעף זןנגט מיט מיר לידעלעך,","Dark blue lettering, Yiddish/English.  ""Catalogue of Celebrated Jewish Music for Piano With Words"", on front cover.  First line of music notes on back cover.","Yidelekh briderlekh zingt mit mir lidelekh,","Teres, A",
SM557,4,20329,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1950,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","פֿון הינטער מײַן וואַנט שטייט בײַם שכן אַ וויגל,","Black lettering, English/Yiddish.  Price 40 cents.  List of ""New Publications of Jewish Folk Songs and Classics"" on back cover.","Fun hinter meyn vant shteyt baym shokhn a vigl,",,
SM558,4,20330,Voice/Piano,Yiddish/Transliteration,Metro Music Co.,"64 Second Ave, New York, NY",1950,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal","מיידלאַך חלומען חלומות קומען וועט אַ מאַן צוגיין,","Brown lettering, English/Yiddish.  Photos of Joseph Rumshinsky and Molly Picon. ""As Sung By The Inimitable Artist"" in ""Sadie is a Lady"", play by Louis Freiman.  Price 40 cents.",Meydlekh kholemen khaloymos kumen vet a man tsu geyn….,,
SM559,4,20331,Voice/Piano,Yiddish Transliteration,S. Schenker,"66 Canal St. New York, NY",1912,"Schper-Rosenthal Sheet Music Collection, Gift of Faye & Jerry Rosenthal",דער טאַטע ער לערענט דאָס קינד צו זײַן אַנשטענדיק ערליך...,"Dark blue lettering, English/Yiddish.  ""Sung With The Greatest Success by the favorite singer A. Silberstein"".  Photo of Silberstein in ornate frame.  Price: piano 50 cents, violin, 30 cents.  Four miniature pages of sheet music on back cover: Ven Got Derfreyt iz Kayn Mol Shpet, Menshlikhkeyt is teyerer fun gelt, A Yid tsu zeyn iz gut, Shabes Koydesh.",Der tate er lerent dus kind tsu zeyn anshtendik erlikh….,"Russotto, H. A.",
SM73,4,3659,Piano/Voice,Yiddish/Transliteration,Metro Music Co.,58 Second Ave. New York,1932,"Gift of Robert & Molly Freedman, 1996","אין ענגלאַנד איז דאָ אַ שטאַט לעסטער, אין לעסטער איז..","Title in Yiddish stylized 
lettering. ""Dray ShvesterPrice 75 cents. Year cover in Yiddish ""Naye Lider"" listing song titles and prces stamped ""All Prices Void"".i","In england iz do a shtot lester, in lester iz do..","Lefkowitch, Henry",
SM74,4,10586,Piano/Voice,Yiddish/Transliteration,"J. & J. Kammen Music Co., Inc.","Brooklyn, N. Y.",1932,"Gift of Robert & Molly Freedman, 1996","אַ קאַלטע נאַכט אַ נעבעלדיקע, פֿינסטער אומעטום","Cover: Photocopy of sheetmusic. Title in Yiddish and English (Cigarettes).  ""The Phanthom of the Air Presents The Clown.""  
Photograph of Yablokoff in Clown costume ""Der Poyatz"".  List of ì
Big Hits by ""The Clown"" on front cover. For voice and piano. Price 30 cents net.","A kalte nakht a nebeldike, finster umetum,",,
