HT1935,Uvnukho Yomar (Heb),16125,וּבנחה יאמר (עבֿרית),"וּבנחה יאמר שׁוּבה יי רבבוֹת אלפי ישׂראל: קוּמה יי למנוּחתך, אתּה...",
HT1936,Uvnukho Yomar (Heb),16127,וּבנחה יאמר (עבֿרית),"וּבנחה יאמר שׁוּבה יי רבבוֹת אלפי ישׂראל: קוּמה יי למנוּחתך, אתּה...",
HT1937,Uvnukho Yomar (Heb),16126,וּבנחה יאמר (עבֿרית),"וּבנחה יאמר: יי, רבבוֹת אלפי ישׂראל. קוּמה יי למנוּחתך, אתּה...",
HT1938,Uyivne Yersushalayim (Heb),16132,ובנה ירושלים,ובנה ירושלים עיר הקודש במהרה.,
HT1939,Uyivne Yersushalayim (Heb),16133,ובנה ירושלים,ובנה ירושלים עיר הקודש במהרה.,
HT1940,V'al Keyn (Heb),16143,ועל כן,ועל כן נקוה לך ה' וגומר.,
HT1941,V'al Kulom (Heb),16147,ועל כּלם,ןעל כּלם אלוֹה סליחוֹת. סלח למוּ מחל לנוּ כּפר למוּ.,
HT1942,V'al Kulom (Heb),16144,ועל כּלם,ןעל כּלם אלוֹה סליחוֹת. סלח למוּ מחל לנוּ כּפר למוּ.,
HT1943,V'al Kulom (Heb),16145,ועל כּלם,ןעל כּלם אלוֹה סליחוֹת. סלח למוּ מחל לנוּ כּפר למוּ.,
HT1944,V'al Kulom (Heb),16146,ועל כּלם,ועל כּלם אלוֹה סליחוֹת. סלח למוּ מחל לנוּ כּפר למוּ.,
HT1945,V'al Yeday (Heb),16148,ועל ידי,,
HT1946,V'al Yeday Avadekha (Heb),16154,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1947,V'al Yeday Avadekha (Heb),27036,ועל ידי עבדיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1948,V'al Yeday Avadekha (Heb),16158,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1949,V'al Yeday Avadekha (Heb),16157,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1950,V'al Yeday Avadekha (Heb),20264,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1951,V'al Yeday Avadekha (Heb),16155,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1952,V'al Yeday Avadekha (Heb),21753,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1953,V'al Yeday Avadekha (Heb),16153,ועל ידי עבגיך,,
HT1954,V'al Yeday Avadekha (Heb),16152,ועל ידי עבגיך,,
HT1955,V'al Yeday Avadekha (Heb),16151,ועל ידי עבגיך,,
HT1956,V'al Yeday Avadekha (Heb),16150,ועל ידי עבגיך,,
HT1957,V'al Yeday Avadekha (Heb),16149,ועל ידי עבגיך,,
HT1958,V'al Yeday Avadekha (Heb),23011,ועל ידי עבגיך,ואל ידי עבדיך הנביאים כּתוּב לאמר. הלך וקראת נאזני ירוּלים ...,
HT1959,V'al Yeday Avadekha (Heb),20263,ועל ידי עבגיך,,
HT1960,V'al Yeday Avadekha (Heb),16156,ועל ידי עבגיך,,
HT1961,V'al Yeday Ze (Heb),16159,ועל ידי זה (עבֿרית),ועל ידי זה ישפע שפע רב בכל העולמות,
HT1962,V'al Yeday Ze (Heb),16160,ועל ידי זה (עבֿרית),ועל ידי זה ישפע שפע רב בכל העולמות,
HT1963,V'ilu Finu (Heb),24486,ואילו פינו (עבֿרית),,
HT1964,V'korev P'zurenu (Heb),16164,וקרב פּזוּרינוּ,וקרב פּזוּרינוּ מבּין הגוים וּנפצוֹתינוּ כּנס מירכּתי ארץ.,
HT1965,V'korev P'zurenu (Heb),16167,וקרב פּזוּרינוּ,וקרב פּזוּרינוּ מבּין הגוים וּנפצוֹתינוּ כּנס מירכּתי ארץ.,
HT1966,V'korev P'zurenu (Heb),16165,וקרב פּזוּרינוּ,וקרב פּזוּרינוּ מבּין הגוים וּנפצוֹתינוּ כּנס מירכּתי ארץ.,
HT1967,V'korev P'zurenu (Heb),16166,וקרב פּזוּרינוּ,וקרב פּזוּרינוּ מבּין הגוים וּנפצוֹתינוּ כּנס מירכּתי ארץ.,
HT1968,V'taher Libenu,16184,וטהר לבּנוּ,וטהר לבּנוּ לעבגך בּאמת.,
HT1969,V'taher Libenu,28284,וטהר לבּנוּ,וטהר לבּנוּ לעבגך בּאמת.,
HT1970,Vaharikosi Lekhem Berokho (Heb),16200,"והריקותי לכם בּרכה (מלאכי, עברית)","והריקותי לכם בּרכה עד בּלי די, עד בּלי די,",
HT1971,Vaharikosi Lekhem Berokho (Heb),26053,"והריקותי לכם בּרכה (מלאכי, עברית)","והריקותי לכם בּרכה עד בּלי די, עד בּלי די,",
HT1972,Vahaveynu (Heb),16202,והביאנוּ,"והביאנוּ לציוֹן עירך בּרנה, ולירוּשלים בּית מקדשך",
HT1973,Vakht Oyf,16209,װאַכט אױף,,
HT1974,Vatik (Heb),16254,ותיק (עבֿרית),,
HT1975,Vaydeber Moshe (Heb),16257,וידבּר משׁה (עבֿרית),וידבּר משׁה את-מעדי יי אל-בּני ישׂראל.,
HT1976,Vayhi Bakhaytsi (Heb),16262,ויהי בּחצי (עבֿרית),,
HT1977,Vayiven Uziyahu-2 Chronicles 26:09,16266,ויבן עזיהוּ (דברי הימים ב כו),"ויבן עזיהוּ מגדלים בּירוּשלים ויחזקם, ויחזקם, ויבן מגדלים בּמדבּר",
HT1978,Vayom Ekhad Vayom Bahir (Heb),16280,בֿיום אחד בֿיום בּהיר,"ביום אחד ביום בּהיר שפתּ אותּי קצין בּכיר,",
HT1979,Vayukhulu (Heb),16283,ויכולו (עבֿרית),,
HT1980,Vayukhulu (Heb),16284,ויכולו (עבֿרית),,
HT1981,Va-ani Tefilati (Heb),16294,ואני תפילתי (עבֿרית),,
HT1982,Va-ani Tefilati (Heb),16293,ואני תפילתי (עבֿרית),,
HT1983,Ve'aynanu Treyenu Malketekho (Heb),16297,ועינינו תראינה מלכּותך (עבֿרית),,
HT1984,Vedavid Yefe Eynayim (Heb),26386,ודוד יפה עינים,"ודוד יפה עינים, הוּא רוֹעה בּשוֹשנים, הכּה שאוּל בּאלפיו,",
HT1985,Vedavid Yefe Eynayim (Heb),20813,ודוד יפה עינים,"ודוד יפה עינים, הוּא רוֹעה בּשוֹשנים, הכּה שאוּל בּאלפיו,",
HT1986,Vedavid Yefe Eynayim (Heb),16301,ודוד יפה עינים,"ודוד יפה עינים, הוּא רוֹעה בּשוֹשנים, הבּה שאוּל בּאלפיו,",
HT1987,Vedavid Yefe Eynayim (Heb),16300,ודוד יפה עינים,"ודוד יפה עינים, הוּא רוֹעה בּשוֹשנים, הכּה שאוּל בּאלפיו,",
HT1988,Vegar Ze'e Im Kvess (Heb),16302,השׂם נפשׁנו (עבֿרית),,
HT1989,Vehakohanim (Heb),23863,והכּהנים (עבֿרית),,
HT1990,Vehakohanim (Heb),23896,והכּהנים (עבֿרית),תּבא לפניך תּפלתנוּ ואל תּתעלם מתּחנתנוּ. שׁאין אנחנוּ עזי פנים...,
HT1991,Vehakohanim (Heb),27034,והכּהנים (עבֿרית),,
HT1992,Vehasianu (Heb),24479,והשׂיאנו (עבֿרית),,
HT1993,Vehaviney Letsion (Heb),16318,והביאנו לציום (עבֿרית),,
HT1994,Veheyu Beakharit Hayomim (Heb),16324,"והיה בּאחרית הימים (ישעיה ב, עבֿרית)",והיה בּאחרית הימים נכוֹן יהיה בּית-יהוּה בּראשׁ ההרים ונשׂא מגבעוֹת,
HT1995,Vehi Sheomdo (Heb),16330,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT1996,Vehi Sheomdo (Heb),16327,והיא שעמדה,"והיא שעמדה, שעמדה לאבוֹתינוּ, לאבוֹתינוּ ולנוּ,",
HT1997,Vehi Sheomdo (Heb),16331,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT1998,Vehi Sheomdo (Heb),16329,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT1999,Vehi Sheomdo (Heb),16328,והיא שעמדה,"והיא שעמדה לאבוֹתינוּ ולנוּ, שלא אחד בּלבד עמד עלינוּ לכלוֹתינוּ",
HT2000,Vehi Sheomdo (Heb),16325,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT2001,Vehi Sheomdo (Heb),26924,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT2002,Vehi Sheomdo (Heb),16326,והיא שעמדה,"והיא שעמדה, והיא שעמדה, לאבוֹתינוּ ולנוּ,",
HT2003,Vekhi Yadav Shel Moshe (Heb),16342,וכי ידיו של משה,,
HT2004,Vekhol Hakhiam (Heb),16343,וכל החיים,,
HT2005,Vekhol Hakhiam (Heb),16344,וכל החיים,,
HT2006,Vekhol Hakhiam (Heb),16345,וכל החיים,"וכל חהיים יודוך סלה ויהללו את שׂמך בּאמת הא' ישועתנו סלה,",
HT2007,Vekhol Karni (Heb),16348,וכל קרני,,
HT2008,Vekhol Karni (Heb),16349,וכל קרני,,
HT2009,Vekhol Karni (Heb),16347,וכל קרני,,
HT2010,Vekhol Ma'aminim (Heb),20258,וכל מאמינים,,
HT2011,Vekhol Ma'aminim (Heb),16353,וכל מאמינים,,
HT2012,Vekhol Ma'aminim (Heb),16352,וכל מאמינים,,
HT2013,Veliyerushalayim Irkha (Heb),16373,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2014,Veliyerushalayim Irkha (Heb),22471,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2015,Veliyerushalayim Irkha (Heb),16368,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2016,Veliyerushalayim Irkha (Heb),16363,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2017,Veliyerushalayim Irkha (Heb),16369,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2018,Veliyerushalayim Irkha (Heb),16370,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2019,Veliyerushalayim Irkha (Heb),16372,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2020,Veliyerushalayim Irkha (Heb),16367,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2021,Veliyerushalayim Irkha (Heb),20313,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2022,Veliyerushalayim Irkha (Heb),16371,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2023,Veliyerushalayim Irkha (Heb),16366,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2024,Veliyerushalayim Irkha (Heb),16364,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2025,Veliyerushalayim Irkha (Heb),16365,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2026,Veliyerushalayim Irkha (Heb),22997,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2027,Veliyerushalayim Irkha (Heb),16362,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2028,Veliyerushalayim Irkha (Heb),16361,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2029,Veliyerushalayim Irkha (Heb),16360,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2030,Veliyerushalayim Irkha (Heb),16359,ולירוּשלים עירך,ולירוּשלים עירך בּרחמים תּשוּב ותשכּוֹן בּתוֹכה כּאשר דבּרתּ,
HT2031,Velo Nesato (Heb),16374,ולא נתתּוֹ (עבֿרית),ולא נתתּוֹ יי אלהינוּ לגוֹיי הארצות. ולא הנחלתּוֹ מלכּנוּ לעוֹבדי...,
HT2032,Velu (Heb),16376,ולוּ (עבֿרית),"ולוּ ילדים, ילדים קונים -- בּרוך משׁכּיחנוּ עקת השׁנים.",
HT2033,Ven S'kumt Der Friling Vider (Heb),25577,װען ס'קומט דער פֿרילינג...(עבֿרית),,
HT2034,Venzkhe Venikhye (Heb),16424,שוֹמר ישׂראל (עבֿרית),,
HT2035,Ver Der Ershter Vet Lakhn,16444,װער דער ערשטער װעט לאַכן,,
HT2036,Ver Hot Aza Yingele (Heb),22755,װער האָט אַזאַ ייַנגעלע (עבֿרית),,
HT2037,Ver Hot Aza Yingele (Heb),16453,װער האָט אַזאַ ייַנגעלע (עבֿרית),,
HT2038,Verastikh Li (Zwick),16463,וארשׂתּיך לי (צװיק),"וארשׂתּיך לי לעוֹלם וארשׂתּיך לי, בּצדק ובמשפּט, וּבחסד וּברחמים:",
HT2039,Verastikh Li (Shneyer),16464,וארשׂתּיך לי (שנײנער),"וארשׂתּיך לי לעוֹלם וארשׂתּיך לי, בּצדק ובמשפּט, וּבחסד וּברחמים:",
HT2040,Verastikh Li (Shneyer),16465,וארשׂתּיך לי (שנײנער),"וארשׂתּיך לי לעוֹלם וארשׂתּיך לי, בּצדק ובמשפּט, וּבחסד וּברחמים:",
HT2041,Vesamakhta Behagekha (Heb),16468,ושׂמחתּ בּחגך,ושׂמחתּ בּחגך והיית אך שׂמח.,
HT2042,Vesamakhta Behagekha (Heb),16469,ושׂמחתּ בּחגך,,
HT2043,Vesham Nashir (Heb),20850,ושם נשיר (עבֿרית),"ושם נשיר שיר חדש וברננה נעלה, הרחמן הנקדש יתהברך ויתעלה,",
HT2044,Vetekhezena (Heb),16501,ותחזינה,,
HT2045,Veyeda Kol Pa'ol (Heb),16529,וידע כּל פּעול (עבֿרית),"וידע כּל פּעול כּי אתה פעלתי ויבין כּל יצור כּי אתה יצרתי,",
HT2046,Veyehi Rotson (Heb),23854,ויהי רצוֹן (עבֿרית),יהי רצוֹן מלפניך יהוֹה אלהינוּ ואלהי אבוֹתינוּ שׁתּרגינוּ...,
HT2047,Veyehi Rotson (Heb),16530,ויהי רצוֹן (עבֿרית),יהי רצוֹן מלפניך יהוֹה אלהינוּ ואלהי אבוֹתינוּ שׁתּרגינוּ...,
HT2048,Veyesoyu (Heb),16532,ויאתיו,,
HT2049,Veyismekhu Vekho Yisroel (Heb),16534,וישׂמחו בך ישׂראל (יבֿרית),וישׂמחו בך ישׂראל מקדשי שמך.,
HT2050,Veyivtekhu Vekho (Heb),16535,ויבטחוּ בך,"ויבטחוּ בך יוֹדעי שמך, כּי לא עזבתּ דוֹרשיך ד'",
HT2051,Veyizku Lirot Banim (Heb),16536,ויזכּו לראות בּנים (עבֿרית),,
HT2052,Veyofayk (Heb),20961,ואפיק (עבֿרית),,
HT2053,Vezokher (Heb),16537,וזוכר (עבֿרית),וזוכר חסדי אבית ומביא גאול לבני בגיהם למאן שמו באהבה.,
HT2054,Vezokher (Heb),16538,וזוכר (עבֿרית),וזוכר חסדי אבית ומביא גאול לבני בגיהם למאן שמו באהבה.,
HT2055,Vezrun Lakh (Heb),16540,ויזרון לך (עבֿרית),,
HT2056,Vism Khelkaynu (Heb),16624,ושׂים חלקנו (עבֿרית),ושׂים חלקנו עמהם לעולם ולא נבוש כּי בּך בּטחנו.,
HT2057,Vos Vestu Tun in Palestina ? (Heb),16721,איפה הייתּ,"איפה הייתּ, איפה הייתּ, היגידי לי בּיתּי היקרה?",
HT2058,Vu Ahin Zol Ikh Geyn? (Korntayer),16780,װוּ אַהין זאָל איך גײן? (קאָרנטײַער),"לאן עלך ואפנה, את דרכּי אין למצא, לאן אלך ואפנה, נעוּלוֹת כּל...",
HT2059,Wake Me To Bless Thy Name (Heb),16871,את שׁמך לברך עוררני (עבֿרית),אלהי משׁכּנוֹתיך ירידוֹת וקרבתך בּמראה לא בחידוֹת,
HT2060,Waltz (Heb),16878,ולס,"האביב לא שינה דעתּ איש, עופי עופי לך ציפורי",
HT2061,We Are The Talk Of The Town (Heb),16906,כּל העיר מרכלת עלינו (עבֿרית),,
HT2062,We Live Underground (Heb),16911,חיים אנן בּמהתרת,,
HT2063,We're No Dancers (Heb),16919,אנחנו לא רקדנים (עבֿרית),,
HT2064,When The Saints...(Heb),16976,כשיבוא שלום (עברית),,
HT2065,Where Are You My Love (Heb),20622,איפה את אהוהב (עבֿרית),,
HT2066,Who Cares (Heb),16991,מה איכפת,,
HT2067,With Timbrel & Dance (Heb),17023,בתופים ובמחולות (עבֿרית),,
HT2068,Without Words (Heb),17026,ללא מלים,,
HT2069,Yaale (Heb),17057,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2070,Yaale (Heb),17054,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2071,Yaale (Heb),17053,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2072,Yaale (Heb),17056,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2073,Yaale (Heb),17058,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2074,Yaale (Heb),17059,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2075,Yaale (Heb),17060,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2076,Yaale (Heb),17061,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2077,Yaale (Heb),17062,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2078,Yaale (Heb),17063,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2079,Yaale (Heb),17064,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2080,Yaale (Heb),17055,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2081,Yaale (Heb),17051,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2082,Yaale (Heb),23771,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2083,Yaale (Heb),17052,יעלה,יעלה תּחנוּננוּ מערב. ויבא שועתנוּ מבּקר. ויראה רנוּננוּ עד ערב.,
HT2084,Yad Anuga,17066,יד ענוגה,,
HT2085,Yad Anuga,30749,יד ענוגה,,
HT2086,Yad Anuga,17067,יד ענוגה,,
HT2087,Yafim Haleylot Bikhanan (Trad),17081,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2088,Yafim Haleylot Bikhanan (Trad),17078,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2089,Yafim Haleylot Bikhanan (Trad),17079,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2090,Yafim Haleylot Bikhanan (Trad),17080,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2091,Yafim Haleylot Bikhanan (Trad),17076,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2092,Yafim Haleylot Bikhanan (Trad),17075,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2093,Yafim Haleylot Bikhanan (Trad),17074,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2094,Yafim Haleylot Bikhanan (Trad),30835,יפים הלילוֹת בּכנען (טראַד),"יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה",
HT2095,Yafim Haleylot Bikhanan (Trad),17073,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2096,Yafim Haleylot Bikhanan (Trad),17077,יפים הלילוֹת בּכנען (טראַד),"יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2097,Yafim Haleylot Bikhanan (Trad),23813,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2098,Yafim Haleylot Bikhanan (Trad),20308,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2099,Yafim Haleylot Bikhanan (Trad),17072,יפים הלילוֹת בּכנען (טראַד),"מה יפים הלילוֹת בּכנען, צוֹננים הם וּבהירים, הדממה פלטה שיר,",
HT2100,Yakh Khay Li Li (Heb),17083,יח חי לי לי (יבֿרית),,
HT2101,Yalditi Marusya (Heb),17091,ילדתי מרוסיה (עבֿרית),,
HT2102,Yamay Hayu Kalim (Heb),17104,ימי היו קלים (עבֿרית),,
HT2103,Yankele,21059,יאַנקעלע,"נומה נומה יעקלה קטנצייק, את שתי עיניך השחורות עצים,",
HT2104,Yankele,17153,יאַנקעלע,"נוּמה. יענקלה, עצם עינים, הנה הכּוֹכבים מעל עלוּ,",
HT2105,Yankele,17155,יאַנקעלע,,
HT2106,Yankele,17154,יאַנקעלע,,
HT2107,Yareda Hashabat (Heb),20741,ירדה השבּת (עבֿרית),"ירדה השׁבּת אל בּקעת גגוֹסר וניחוֹת עתּיק בּשׁוּליה,",
HT2108,"Yarkoni, Potpouri (Heb)",19080,"ירקוני, פּאָפּורי (עבֿרית)",,
HT2109,Yatsa Yehudi (Heb),17184,יצא יהוּדי,"יצא יהוּדי מבּיתוֹ אל הריִוֹב - הוֹי, רחימאים, הראיתם שם -",
HT2110,Yatsanu At (Heb),17185,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית...",
HT2111,Yatsanu At (Heb),17189,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית...",
HT2112,Yatsanu At (Heb),17188,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית...",
HT2113,Yatsanu At (Heb),17186,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית...",
HT2114,Yatsanu At (Heb),17187,יצאנוּ אט,"יצאנוּ אט, הוּר היה הליל. בּמרחקים הבליחוּ האוֹרוֹת. ואתּ היית...",
HT2115,Yeder Ruft Mir Zhamele (Heb),17196,יעדער רופֿט מיר זשאַמעלע (עבֿרית),,
HT2116,Yedidi Hekhaluts,17220,ידידי החלוץ,"ידידי החלוץ הלף, אשתקר לצבא ילדה יפה מאד השאיר במושבה",
HT2117,Yehay (Heb),17226,יהא,,
HT2118,Yehi Rotson (Heb),17236,יהי רצון (העברעיִש),,
HT2119,Yehi Rotson (Heb),17230,יהי רצון (העברעיִש),,
HT2120,Yehi Rotson (Heb),17231,יהי רצון (העברעיִש),,
HT2121,Yehi Rotson (Heb),17232,יהי רצון (העברעיִש),,
HT2122,Yehi Rotson (Heb),17233,יהי רצון (העברעיִש),יהי רצוֹן לפניך שׁוֹמע קוֹל בּכיוֹת. שׁתּשׂים דמעוֹתינוּ בּנאדך להיוֹת.,
HT2123,Yehi Rotson (Heb),17235,יהי רצון (העברעיִש),,
HT2124,Yehi Rotson (Heb),17234,יהי רצון (העברעיִש),,
HT2125,Yehi Shalom (Heb),17244,יהי שלום (עבֿרית),,
HT2126,Yekhadshehu (Heb),17252,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.,
HT2127,Yekhadshehu (Heb),26057,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.,
HT2128,Yekhadshehu (Heb),17249,יחדשהוּ (עבֿרית),"יהדשהוּ הקדוֹש בּרוּך הוּא עלינוּ ואל כּל עמוֹ, בּית ישׂראל לחיים...",
HT2129,Yekhadshehu (Heb),17251,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.,
HT2130,Yekhadshehu (Heb),17250,יחדשהוּ (עבֿרית),יחדשׁהוּ הקדוֹשׁ בּרוּך הוּא עלינוּ ועל כּל עמוֹ בּית ישׂראל.,
HT2131,Yekum Purkum (Heb),17255,יקום פּורקום,,
HT2132,Yeled Yeled Li Natan (Heb),17256,ילד ילד לי ניתן (עבֿרית),"ילד ילד לי ניתן, חבלתיז אל קול התן. ילתיו אל קול פצצה -",
HT2133,Yemenite Medley (Heb),27020,מחרוזת מזרחית (עבֿרית),,
HT2134,Yerushalayim (Heb),22095,ירושלים (עבֿרית),ירושלים...,
HT2135,Yerushalayim (M'al Pisgat...),17270,ירושלים (מעל פסגת הר הצופים),"מעל פסגת הר הצופים, שלום לך, ירושלים, מעל פסגת הר הצופים...",
HT2136,Yerushalayim Harim Saviv La (Heb),17290,ירושׁלים הרים סביב לה,,
HT2137,Yerushalayim Ir Hakoydesh (Heb),18423,ירושלים עיר הקודש (עבֿרית),,
HT2138,Yerushalayim Ir Hakoydesh (Heb),17292,ירושלים עיר הקודש (עבֿרית),,
HT2139,Yerushalayim Ir Hakoydesh (Heb),17291,ירושלים עיר הקודש (עבֿרית),,
