trackID,role,artist,isMainArtist
"S5373","composer","Louis Friedsell","No"
"S5374","Vocal","Frances Simonoff","Yes"
"S5374","composer","Jacob Altman","No"
"S5375","Vocal","Frances Simonoff","Yes"
"S5375","arranger","Louis Friedsell","No"
"S5376","Vocal","Frances Simonoff","Yes"
"S5376","composer","Jacob Altman","No"
"S5377","Vocal","Frances Simonoff","Yes"
"S5377","composer","Solomon Smulewitz","No"
"S5377","composer","Joseph Brody","No"
"S5378","Vocal","Menasha Skulnik","Yes"
"S5379","Vocal","Menasha Skulnik","Yes"
"S5379","composer","Harry Lubin","No"
"S5380","Tenor","Solomon Smulewitz","Yes"
"S5381","Tenor","Solomon Smulewitz","Yes"
"S5382","Tenor","Solomon Smulewitz","Yes"
"S5383","Tenor","Solomon Smulewitz","Yes"
"S5383","composer","Halfernus","No"
"S5384","Tenor","Solomon Smulewitz","Yes"
"S5384","composer","Acadas Yitzchak","No"
"S5385","Tenor","Solomon Smulewitz","Yes"
"S5386","Tenor","Solomon Smulewitz","Yes"
"S5387","Tenor","Solomon Smulewitz","Yes"
"S5388","Tenor","Solomon Smulewitz","Yes"
"S5389","Tenor","Solomon Smulewitz","Yes"
"S5390","Tenor","Solomon Smulewitz","Yes"
"S5391","Tenor","Solomon Smulewitz","Yes"
"S5392","Tenor","Solomon Smulewitz","Yes"
"S5393","Tenor","Solomon Smulewitz","Yes"
"S5394","Tenor","Solomon Smulewitz","Yes"
"S5395","Tenor","Solomon Smulewitz","Yes"
"S5396","Tenor","Solomon Smulewitz","Yes"
"S5397","Tenor","Solomon Smulewitz","Yes"
"S5398","Tenor","Solomon Smulewitz","Yes"
"S5399","Tenor","Solomon Smulewitz","Yes"
"S5400","Tenor","Solomon Smulewitz","Yes"
"S5401","Tenor","Solomon Smulewitz","Yes"
"S5402","Tenor","Solomon Smulewitz","Yes"
"S5403","Tenor","Solomon Smulewitz","Yes"
"S5404","Tenor","Solomon Smulewitz","Yes"
"S5405","Tenor","Solomon Smulewitz","Yes"
"S5406","Tenor","Solomon Smulewitz","Yes"
"S5407","Tenor","Solomon Smulewitz","Yes"
"S5408","Tenor","Solomon Smulewitz","Yes"
"S5409","Tenor","Solomon Smulewitz","Yes"
"S5410","Tenor","Solomon Smulewitz","Yes"
"S5410","composer","Louis Friedsell","No"
"S5411","Tenor","Solomon Smulewitz","Yes"
"S5412","Tenor","Solomon Smulewitz","Yes"
"S5413","Tenor","Solomon Smulewitz","Yes"
"S5414","Tenor","Solomon Smulewitz","Yes"
"S5415","Tenor","Solomon Smulewitz","Yes"
"S5416","Tenor","Solomon Smulewitz","Yes"
"S5416","composer","Morris Rosenfeld","No"
"S5417","Tenor","Solomon Smulewitz","Yes"
"S5418","Tenor","Solomon Smulewitz","Yes"
"S5419","Tenor","Solomon Smulewitz","Yes"
"S5420","Tenor","Solomon Smulewitz","Yes"
"S5421","Tenor","Solomon Smulewitz","Yes"
"S5422","Tenor","Solomon Smulewitz","Yes"
"S5423","Tenor","Solomon Smulewitz","Yes"
"S5424","Tenor","Solomon Smulewitz","Yes"
"S5425","Tenor","Solomon Smulewitz","Yes"
"S5426","Tenor","Solomon Smulewitz","Yes"
"S5427","Tenor","Solomon Smulewitz","Yes"
"S5428","Tenor","Solomon Smulewitz","Yes"
"S5429","Tenor","Solomon Smulewitz","Yes"
"S5430","Tenor","Solomon Smulewitz","Yes"
"S5431","Tenor","Solomon Smulewitz","Yes"
"S5432","Tenor","Solomon Smulewitz","Yes"
"S5433","Tenor","Solomon Smulewitz","Yes"
"S5434","Tenor","Solomon Smulewitz","Yes"
"S5435","Tenor","Solomon Smulewitz","Yes"
"S5436","Tenor","Solomon Smulewitz","Yes"
"S5437","Tenor","Solomon Smulewitz","Yes"
"S5438","Tenor","Solomon Smulewitz","Yes"
"S5438","composer","Solomon Smulewitz","No"
"S5439","Tenor","Solomon Smulewitz","Yes"
"S5439","composer","M. Rubinstein","No"
"S5440","Tenor","Solomon Smulewitz","Yes"
"S5440","composer","David Meyerowitz","No"
"S5441","Tenor","Solomon Smulewitz","Yes"
"S5441","composer","David Meyerowitz","No"
"S5442","Tenor","Solomon Smulewitz","Yes"
"S5442","composer","Louis Friedsell","No"
"S5443","Tenor","Solomon Smulewitz","Yes"
"S5443","composer","Sigmund Mogulesko","No"
"S5444","Tenor","Solomon Smulewitz","Yes"
"S5444","composer","Hyman Mysell","No"
"S5445","Tenor","Solomon Smulewitz","Yes"
"S5445","composer","Louis Friedsell","No"
"S5446","Tenor","Solomon Smulewitz","Yes"
"S5446","composer","Joseph Brody","No"
"S5447","Tenor","Solomon Smulewitz","Yes"
"S5447","composer","Louis Friedsell","No"
"S5448","Tenor","Solomon Smulewitz","Yes"
"S5449","Tenor","Solomon Smulewitz","Yes"
"S5450","Tenor","Solomon Smulewitz","Yes"
"S5451","Tenor","Solomon Smulewitz","Yes"
"S5452","Tenor","Solomon Smulewitz","Yes"
"S5453","Tenor","Solomon Smulewitz","Yes"
"S5454","Tenor","Solomon Smulewitz","Yes"
"S5454","composer","Morris Rosenfeld","No"
"S5455","Tenor","Solomon Smulewitz","Yes"
"S5456","Tenor","Solomon Smulewitz","Yes"
"S5457","Tenor","Solomon Smulewitz","Yes"
"S5458","Tenor","Solomon Smulewitz","Yes"
"S5459","Tenor","Solomon Smulewitz","Yes"
"S5460","Tenor","Solomon Smulewitz","Yes"
"S5461","Tenor","Solomon Smulewitz","Yes"
"S5462","Tenor","Solomon Smulewitz","Yes"
"S5462","composer","Rooney","No"
"S5463","Tenor","Solomon Smulewitz","Yes"
"S5463","composer","Louis Friedsell","No"
"S5464","Tenor","Solomon Smulewitz","Yes"
"S5464","composer","Solomon Smulewitz","No"
"S5465","Tenor","Solomon Smulewitz","Yes"
"S5466","Tenor","Solomon Smulewitz","Yes"
"S5466","composer","Solomon Smulewitz","No"
"S5467","Tenor","Solomon Smulewitz","Yes"
"S5467","composer","H. Komopott","No"
"S5468","Tenor","Solomon Smulewitz","Yes"
"S5468","composer","David Meyerowitz","No"
"S5469","Tenor","Solomon Smulewitz","Yes"
"S5469","composer","Solomon Smulewitz","No"
"S5470","Tenor","Solomon Smulewitz","Yes"
"S5471","Tenor","Solomon Smulewitz","Yes"
"S5471","composer","Sigmund Mogulesko","No"
"S5472","Tenor","Solomon Smulewitz","Yes"
"S5472","composer","M. Rubinstein","No"
"S5473","Tenor","Solomon Smulewitz","Yes"
"S5474","Tenor","Solomon Smulewitz","Yes"
"S5474","composer","Sigmund Mogulesko","No"
"S5475","Tenor","Solomon Smulewitz","Yes"
"S5476","Tenor","Solomon Smulewitz","Yes"
"S5476","composer","Joseph Brody","No"
"S5477","Tenor","Solomon Smulewitz","Yes"
"S5477","composer","Louis Friedsell","No"
"S5478","Tenor","Solomon Smulewitz","Yes"
"S5478","composer","Arnold Perlmutter","No"
"S5478","composer","Herman Wohl","No"
"S5479","Tenor","Solomon Smulewitz","Yes"
"S5479","composer","Solomon Smulewitz","No"
"S5480","Tenor","Solomon Smulewitz","Yes"
"S5480","composer","Arnold Perlmutter","No"
"S5480","composer","Herman Wohl","No"
"S5481","Tenor","Solomon Smulewitz","Yes"
"S5481","composer","Solomon Smulewitz","No"
"S5482","Tenor","Solomon Smulewitz","Yes"
"S5482","composer","Joseph Brody","No"
"S5483","Tenor","Solomon Smulewitz","Yes"
"S5483","composer","Solomon Smulewitz","No"
"S5484","Tenor","Solomon Smulewitz","Yes"
"S5484","composer","Abraham Goldfaden","No"
"S5485","Tenor","Solomon Smulewitz","Yes"
"S5485","composer","Abraham Goldfaden","No"
"S5486","Tenor","Solomon Smulewitz","Yes"
"S5486","composer","Solomon Smulewitz","No"
"S5487","Tenor","Solomon Smulewitz","Yes"
"S5487","composer","Arnold Perlmutter","No"
"S5487","composer","Herman Wohl","No"
"S5488","Tenor","Solomon Smulewitz","Yes"
"S5488","composer","Solomon Smulewitz","No"
"S5489","Tenor","Solomon Smulewitz","Yes"
"S5489","composer","Sigmund Mogulesko","No"
"S5490","Tenor","Solomon Smulewitz","Yes"
"S5490","composer","Louis Friedsell","No"
"S5491","Tenor","Solomon Smulewitz","Yes"
"S5491","composer","Arnold Perlmutter","No"
"S5491","composer","Herman Wohl","No"
"S5492","Tenor","Solomon Smulewitz","Yes"
"S5492","composer","Arnold Perlmutter","No"
"S5492","composer","Herman Wohl","No"
"S5493","Tenor","Solomon Smulewitz","Yes"
"S5493","composer","Solomon Smulewitz","No"
"S5493","composer","Joseph Brody","No"
"S5494","Tenor","Solomon Smulewitz","Yes"
"S5494","composer","Arnold Perlmutter","No"
"S5494","composer","Herman Wohl","No"
"S5495","Tenor","Solomon Smulewitz","Yes"
"S5495","composer","Joseph Rumshinsky","No"
"S5496","Tenor","Solomon Smulewitz","Yes"
"S5496","composer","Solomon Smulewitz","No"
"S5496","composer","Joseph Brody","No"
"S5497","Tenor","Solomon Smulewitz","Yes"
"S5497","composer","Arnold Perlmutter","No"
"S5497","composer","Herman Wohl","No"
"S5498","Tenor","Solomon Smulewitz","Yes"
"S5498","composer","Joseph Rumshinsky","No"
"S5499","Tenor","Solomon Smulewitz","Yes"
"S5499","composer","Solomon Smulewitz","No"
"S5500","Tenor","Solomon Smulewitz","Yes"
"S5500","composer","Gilroy","No"
"S5501","Tenor","Solomon Smulewitz","Yes"
"S5501","composer","Solomon Smulewitz","No"
"S5501","composer","Joseph Brody","No"
"S5502","Tenor","Solomon Smulewitz","Yes"
"S5502","composer","Solomon Smulewitz","No"
"S5503","Tenor","Solomon Smulewitz","Yes"
"S5503","composer","Solomon Smulewitz","No"
"S5504","Tenor","Solomon Smulewitz","Yes"
"S5504","composer","Solomon Smulewitz","No"
"S5505","Tenor","Solomon Smulewitz","Yes"
"S5505","composer","Joseph Rumshinsky","No"
"S5506","Tenor","Solomon Smulewitz","Yes"
"S5506","composer","Sigmund Mogulesko","No"
"S5507","Tenor","Solomon Smulewitz","Yes"
"S5507","composer","Solomon Smulewitz","No"
"S5508","Tenor","Solomon Smulewitz","Yes"
"S5508","composer","Solomon Smulewitz","No"
"S5509","Tenor","Solomon Smulewitz","Yes"
"S5509","composer","Solomon Smulewitz","No"
"S5510","Tenor","Solomon Smulewitz","Yes"
"S5510","composer","Harrison Latimer","No"
"S5510","composer","Sigmund Mogulesko","No"
"S5511","Tenor","Solomon Smulewitz","Yes"
"S5511","composer","Solomon Smulewitz","No"
"S5512","Tenor","Solomon Smulewitz","Yes"
"S5512","composer","Solomon Smulewitz","No"
"S5513","Tenor","Solomon Smulewitz","Yes"
"S5513","composer","Solomon Smulewitz","No"
"S5514","Tenor","Solomon Smulewitz","Yes"
"S5514","composer","Solomon Smulewitz","No"
"S5515","Tenor","Solomon Smulewitz","Yes"
"S5515","composer","Arnold Perlmutter","No"
"S5515","composer","Herman Wohl","No"
"S5516","Tenor","Solomon Smulewitz","Yes"
"S5516","composer","Sigmund Mogulesko","No"
"S5517","Tenor","Solomon Smulewitz","Yes"
"S5517","composer","Solomon Smulewitz","No"
"S5518","Tenor","Solomon Smulewitz","Yes"
"S5518","composer","Solomon Smulewitz","No"
"S5519","Tenor","Solomon Smulewitz","Yes"
"S5519","composer","Solomon Smulewitz","No"
"S5520","Tenor","Solomon Smulewitz","Yes"
"S5520","composer","Solomon Smulewitz","No"
"S5521","Tenor","Solomon Smulewitz","Yes"
"S5521","composer","Joseph Rumshinsky","No"
"S5522","Tenor","Solomon Smulewitz","Yes"
"S5523","Tenor","Solomon Smulewitz","Yes"
"S5524","Tenor","Solomon Smulewitz","Yes"
"S5525","Tenor","Solomon Smulewitz","Yes"
"S5526","Tenor","Solomon Smulewitz","Yes"
"S5527","Tenor","Solomon Smulewitz","Yes"
"S5528","Tenor","Solomon Smulewitz","Yes"
"S5529","Tenor","Solomon Smulewitz","Yes"
"S5529","director","Louis Friedsell","No"
"S5530","Tenor","Solomon Smulewitz","Yes"
"S5530","director","Louis Friedsell","No"
"S5531","Tenor","Solomon Smulewitz","Yes"
"S5531","director","Louis Friedsell","No"
"S5532","Tenor","Solomon Smulewitz","Yes"
"S5532","director","Louis Friedsell","No"
"S5533","Tenor","Solomon Smulewitz","Yes"
"S5534","Tenor","Solomon Smulewitz","Yes"
"S5535","Soprano","Rosela Soffian","Yes"
"S5536","Soprano","Rosela Soffian","Yes"
"S5536","composer","David Meyerowitz","No"
"S5537","Soprano","Rosela Soffian","Yes"
"S5537","composer","Carl Correda Ross","No"
"S5538","Soprano","Rosela Soffian","Yes"
"S5538","composer","Leo Low","No"
"S5539","Soprano","Rosela Soffian","Yes"
"S5539","arranger","Abraham Ellstein","No"
"S5539","piano","Joseph Schribman","No"
"S5540","Soprano","Rosela Soffian","Yes"
"S5540","arranger","Joseph Schribman","No"
"S5540","piano","Joseph Schribman","No"
"S5541","Clarinet","Sokoloff's Yiddish Orchestra","Yes"
"S5541","instruments","Sokoloff's Yiddish Orchestra","No"
"S5542","Clarinet","Sokoloff's Yiddish Orchestra","Yes"
"S5542","instruments","Sokoloff's Yiddish Orchestra","No"
"S5543","Vocal","Myra Sokolskaya","Yes"
"S5543","arranger","Myra Sokolskaya","No"
"S5543","director","Leonard Joy","No"
"S5544","Vocal","Myra Sokolskaya","Yes"
"S5544","arranger","Myra Sokolskaya","No"
"S5544","director","Leonard Joy","No"
"S5545","Vocal","Myra Sokolskaya","Yes"
"S5545","arranger","Myra Sokolskaya","No"
"S5545","director","Leonard Joy","No"
"S5546","Vocal","Myra Sokolskaya","Yes"
"S5546","arranger","Myra Sokolskaya","No"
"S5546","director","Leonard Joy","No"
"S5547","Vocal","Sherman Soloff","Yes"
"S5547","arranger","Harry Lefkowitch","No"
"S5547","director","Nathaniel Shilkret","No"
"S5548","Vocal","Sherman Soloff","Yes"
"S5548","arranger","Harry Lefkowitch","No"
"S5548","director","Nathaniel Shilkret","No"
"S5549","Vocal","Sherman Soloff","Yes"
"S5549","composer","Rubinstein","No"
"S5549","director","Nathaniel Shilkret","No"
"S5550","Vocal","Sherman Soloff","Yes"
"S5550","composer","Rubinstein","No"
"S5550","director","Nathaniel Shilkret","No"
"S5551","Vocal","Rae Solovieva Medoff","Yes"
"S5551","director","Philip Laskowsky","No"
"S5552","Vocal","Rae Solovieva Medoff","Yes"
"S5552","director","Philip Laskowsky","No"
"S5553","Vocal","Moishele Soorkis","Yes"
"S5553","composer","Moishele Soorkis","No"
"S5554","Vocal","Moishele Soorkis","Yes"
"S5554","composer","Moishele Soorkis","No"
"S5555","Vocal","Moishele Soorkis","Yes"
"S5555","composer","Moishele Soorkis","No"
"S5556","Vocal","Moishele Soorkis","Yes"
"S5556","composer","Moishele Soorkis","No"
"S5557","Vocal","Moishele Soorkis","Yes"
"S5557","composer","Moishele Soorkis","No"
"S5558","Vocal","Moishele Soorkis","Yes"
"S5558","composer","Moishele Soorkis","No"
"S5559","Vocal","Moishele Soorkis","Yes"
"S5559","composer","Moishele Soorkis","No"
"S5560","Vocal","Moishele Soorkis","Yes"
"S5560","composer","Moishele Soorkis","No"
"S5561","Vocal","Moishele Soorkis","Yes"
"S5561","composer","Moishele Soorkis","No"
"S5562","Vocal","Moishele Soorkis","Yes"
"S5562","composer","Moishele Soorkis","No"
"S5563","Vocal","Moishele Soorkis","Yes"
"S5563","composer","Moishele Soorkis","No"
"S5564","Soprano","Amalie Springer","Yes"
"S5564","composer","Abraham Goldfaden","No"
"S5565","Soprano","Amalie Springer","Yes"
"S5565","composer","Abraham Goldfaden","No"
"S5566","Vocal","Chaim Steifman","Yes"
"S5567","Vocal","Chaim Steifman","Yes"
"S5568","Vocal","Morris Stein","Yes"
"S5569","Baritone","Bernhard Steinberg","Yes"
"S5570","Baritone","Bernhard Steinberg","Yes"
"S5571","Baritone","Bernhard Steinberg","Yes"
"S5572","Baritone","Bernhard Steinberg","Yes"
"S5573","Baritone","Bernhard Steinberg","Yes"
"S5574","Baritone","Bernhard Steinberg","Yes"
"S5575","Baritone","Bernhard Steinberg","Yes"
"S5576","Baritone","Bernhard Steinberg","Yes"
"S5577","Baritone","Bernhard Steinberg","Yes"
"S5578","Baritone","Bernhard Steinberg","Yes"
"S5579","Baritone","Bernhard Steinberg","Yes"
"S5580","Baritone","Bernhard Steinberg","Yes"
"S5581","Tenor","David Moses Steinberg","Yes"
"S5582","Tenor","David Moses Steinberg","Yes"
"S5582","director","Nathaniel Shilkret","No"
"S5583","Tenor","David Moses Steinberg","Yes"
"S5584","Tenor","David Moses Steinberg","Yes"
"S5584","director","Leroy Shield","No"
"S5585","Tenor","David Moses Steinberg","Yes"
"S5585","director","Leroy Shield","No"
"S5586","Tenor","David Moses Steinberg","Yes"
"S5586","director","Leroy Shield","No"
"S5587","Baritone","Morris Steinberg","Yes"
"S5588","Baritone","Morris Steinberg","Yes"
"S5589","Baritone","Morris Steinberg","Yes"
"S5590","Baritone","Morris Steinberg","Yes"
"S5591","Tenor","Maer Steinwortzel","Yes"
"S5591","composer","David Meyerowitz","No"
"S5591","arranger","Alexander Olshanetsky","No"
"S5591","director","Alexander Olshanetsky","No"
"S5592","Tenor","Maer Steinwortzel","Yes"
"S5592","arranger","Alexander Olshanetsky","No"
"S5592","director","Alexander Olshanetsky","No"
"S5593","Tenor","Maer Steinwortzel","Yes"
"S5593","composer","Abraham Ellstein","No"
"S5593","arranger","Alexander Olshanetsky","No"
"S5594","Tenor","Maer Steinwortzel","Yes"
"S5594","composer","S. Gosinsky","No"
"S5594","arranger","Alexander Olshanetsky","No"
"S5595","Vocal","Sam Stern","Yes"
"S5596","Vocal","Sam Stern","Yes"
"S5596","composer","Gus Goldstein","No"
"S5596","orchestra","King's Orchestra","No"
"S5597","Vocal","Sam Stern","Yes"
"S5597","orchestra","King's Orchestra","No"
"S5598","Vocal","Sam Stern","Yes"
"S5599","Vocal","Sam Stern","Yes"
"S5599","composer","David Meyerowitz","No"
"S5599","director","Israel J. Hochman","No"
"S5600","Vocal","Sam Stern","Yes"
"S5600","composer","David Meyerowitz","No"
"S5600","director","Israel J. Hochman","No"
"S5601","Vocal","Solomon Stramer","Yes"
"S5601","composer","Scherman","No"
"S5601","director","Leroy Shield","No"
"S5602","Vocal","Solomon Stramer","Yes"
"S5602","composer","Sam Lowenwirth","No"
"S5602","director","Leroy Shield","No"
"S5603","Vocal","Solomon Stramer","Yes"
"S5603","composer","Solomon Stramer","No"
"S5603","director","Leroy Shield","No"
"S5604","Vocal","Solomon Stramer","Yes"
"S5604","composer","Solomon Stramer","No"
"S5604","director","Leroy Shield","No"
"S5605","Vocal","Solomon Stramer","Yes"
"S5605","composer","Hyman Jacobson","No"
"S5605","director","Leroy Shield","No"
"S5606","Vocal","Solomon Stramer","Yes"
"S5606","composer","Solomon Stramer","No"
"S5606","director","Bruno Reibold","No"
"S5607","Vocal","Solomon Stramer","Yes"
"S5607","composer","S.S. Frug","No"
"S5607","director","Bruno Reibold","No"
"S5608","Vocal","Solomon Stramer","Yes"
"S5608","composer","Solomon Stramer","No"
"S5608","director","Nathaniel Shilkret","No"
"S5609","Vocal","Solomon Stramer","Yes"
"S5609","composer","Louis Gilrod","No"
"S5609","composer","Peretz Sandler","No"
"S5609","director","Nathaniel Shilkret","No"
"S5610","Vocal","Solomon Stramer","Yes"
"S5610","composer","Solomon Stramer","No"
"S5610","director","Bruno Reibold","No"
"S5611","Vocal","Solomon Stramer","Yes"
"S5611","composer","Al Sherman","No"
"S5611","director","Bruno Reibold","No"
"S5612","Vocal","Solomon Stramer","Yes"
"S5612","composer","Solomon Stramer","No"
"S5612","director","Bruno Reibold","No"
"S5613","Vocal","Solomon Stramer","Yes"
"S5613","director","Leonard Joy","No"
"S5614","Vocal","Solomon Stramer","Yes"
"S5614","director","Leonard Joy","No"
"S5615","Vocal","Solomon Stramer","Yes"
"S5615","director","Leonard Joy","No"
"S5616","Vocal","Solomon Stramer","Yes"
"S5616","director","Leonard Joy","No"
"S5617","Vocal","Solomon Stramer","Yes"
"S5617","words","Anshel Schorr","No"
"S5617","music","Sholom Secunda","No"
"S5617","director","Leroy Shield","No"
"S5618","Vocal","Solomon Stramer","Yes"
"S5618","words","Anshel Schorr","No"
"S5618","music","Sholom Secunda","No"
"S5618","director","Leroy Shield","No"
"S5619","Vocal","Solomon Stramer","Yes"
"S5619","words","S.H. Cohen","No"
"S5619","music","O. Gruner","No"
"S5619","director","Leroy Shield","No"
"S5620","Vocal","Solomon Stramer","Yes"
"S5620","composer","Benumen Blanc","No"
"S5620","director","Leroy Shield","No"
"S5621","Vocal","Solomon Stramer","Yes"
"S5621","words","Jacob Jacobs","No"
"S5621","music","Alsaneski","No"
"S5621","director","Leonard Joy","No"
"S5622","Vocal","Solomon Stramer","Yes"
"S5622","words","Jacob Jacobs","No"
"S5622","music","Alsaneski","No"
"S5622","director","Leonard Joy","No"
"S5623","Vocal","Solomon Stramer","Yes"
"S5623","composer","Solomon Stramer","No"
"S5623","director","Leonard Joy","No"
"S5624","Vocal","Herman Suchovisky","Yes"
"S5625","Vocal","Herman Suchovisky","Yes"
"S5625","composer","Joseph Brody","No"
"S5626","Vocal","M. Suchow","Yes"
"S5626","composer","Joseph Brody","No"
"S5627","Vocal","M. Suchow","Yes"
"S5627","composer","Joseph Brody","No"
"S5628","Baritone","Abraham Sukoenig","Yes"
"S5628","composer","Rubinstein","No"
"S5628","piano","Edward T. King","No"
"S5629","Baritone","Abraham Sukoenig","Yes"
"S5629","composer","Marksohn","No"
"S5629","orchestra","King's Orchestra","No"
"S5630","Baritone","Abraham Sukoenig","Yes"
"S5630","words","Lyda Paalzow","No"
"S5630","composer","Friedrich Wilhelm Kücken","No"
"S5630","orchestra","King's Orchestra","No"
"S5631","Baritone","Abraham Sukoenig","Yes"
"S5631","composer","A. Bernstein","No"
"S5631","orchestra","King's Orchestra","No"
"S5631","director","Nathaniel Shilkret","No"
"S5632","Baritone","Abraham Sukoenig","Yes"
"S5632","composer","Abraham Sukoenig","No"
"S5632","director","Nathaniel Shilkret","No"
"S5632","orchestra","King's Orchestra","No"
"S5633","Baritone","Abraham Sukoenig","Yes"
"S5633","composer","Abraham Sukoenig","No"
"S5633","director","Nathaniel Shilkret","No"
"S5633","orchestra","King's Orchestra","No"
"S5634","Baritone","Abraham Sukoenig","Yes"
"S5634","composer","Abraham Sukoenig","No"
"S5634","director","Nathaniel Shilkret","No"
"S5634","orchestra","King's Orchestra","No"
"S5635","Spoken Duet","Joseph I. Tanzman","Yes"
"S5635","Spoken Duet","Anna Zeeman","Yes"
"S5635","speaker","Joseph I. Tanzman","No"
"S5635","speaker","Anna Zeeman","No"
"S5636","Spoken Duet","Joseph I. Tanzman","Yes"
"S5636","Spoken Duet","Anna Zeeman","Yes"
"S5636","speaker","Joseph I. Tanzman","No"
"S5636","speaker","Anna Zeeman","No"
"S5636","composer","William Siegel","No"
"S5637","Spoken Duet","Joseph I. Tanzman","Yes"
"S5637","Spoken Duet","Anna Zeeman","Yes"
"S5637","speaker","Joseph I. Tanzman","No"
"S5637","speaker","Anna Zeeman","No"
"S5638","Spoken Duet","Joseph I. Tanzman","Yes"
"S5638","Spoken Duet","Anna Zeeman","Yes"
"S5638","speaker","Joseph I. Tanzman","No"
"S5638","speaker","Anna Zeeman","No"
"S5639","Spoken Duet","Joseph I. Tanzman","Yes"
"S5639","Spoken Duet","Anna Zeeman","Yes"
"S5639","speaker","Joseph I. Tanzman","No"
"S5639","speaker","Anna Zeeman","No"
"S5640","Spoken Duet","Joseph I. Tanzman","Yes"
"S5640","Spoken Duet","Anna Zeeman","Yes"
"S5640","speaker","Joseph I. Tanzman","No"
"S5640","speaker","Anna Zeeman","No"
"S5641","Spoken Duet","Joseph I. Tanzman","Yes"
"S5641","Spoken Duet","Anna Zeeman","Yes"
"S5641","speaker","Joseph I. Tanzman","No"
"S5641","speaker","Anna Zeeman","No"
"S5642","Spoken Duet","Joseph I. Tanzman","Yes"
"S5642","Spoken Duet","Anna Zeeman","Yes"
"S5642","speaker","Joseph I. Tanzman","No"
"S5642","speaker","Anna Zeeman","No"
"S5643","Clarinet","Dave Tarras","Yes"
"S5644","Clarinet","Dave Tarras","Yes"
"S5644","instruments","Oriental Orchestra","No"
"S5645","Clarinet","Dave Tarras","Yes"
"S5645","instruments","Oriental Orchestra","No"
"S5646","Clarinet","Dave Tarras","Yes"
"S5647","Clarinet","Dave Tarras","Yes"
"S5648","Clarinet","Dave Tarras","Yes"
"S5649","Clarinet","Dave Tarras","Yes"
"S5650","Clarinet","Dave Tarras","Yes"
"S5651","Clarinet","Dave Tarras","Yes"
"S5652","Clarinet","Dave Tarras","Yes"
"S5653","Clarinet","Dave Tarras","Yes"
"S5654","Clarinet","Dave Tarras","Yes"
"S5655","Clarinet","Dave Tarras","Yes"
"S5656","Clarinet","Dave Tarras","Yes"
"S5657","Clarinet","Dave Tarras","Yes"
"S5657","director","Abe Schwartz","No"
"S5658","Clarinet","Dave Tarras","Yes"
"S5658","composer","Dave Tarras","No"
"S5659","Clarinet","Dave Tarras","Yes"
"S5659","composer","Alexander Olshanetsky","No"
"S5660","Clarinet","Dave Tarras","Yes"
"S5661","Clarinet","Dave Tarras","Yes"
"S5662","Clarinet","Dave Tarras","Yes"
"S5662","instruments","David Tarris Orchestra","No"
"S5663","Clarinet","Dave Tarras","Yes"
"S5663","instruments","David Tarris Orchestra","No"
"S5664","Clarinet","Dave Tarras","Yes"
"S5664","instruments","David Tarris Orchestra","No"
"S5665","Clarinet","Dave Tarras","Yes"
"S5665","instruments","David Tarris Orchestra","No"
"S5666","Clarinet","Dave Tarras","Yes"
"S5666","composer","Dave Tarras","No"
"S5666","instruments","Kwartet D. Tarasiego","No"
"S5667","Clarinet","Dave Tarras","Yes"
"S5667","composer","Dave Tarras","No"
"S5667","instruments","Kwartet D. Tarasiego","No"
"S5668","Clarinet","Dave Tarras","Yes"
"S5668","composer","Dave Tarras","No"
"S5668","instruments","Kwartet D. Tarasiego","No"
"S5669","Clarinet","Dave Tarras","Yes"
"S5669","composer","Dave Tarras","No"
"S5669","instruments","Kwartet D. Tarasiego","No"
"S5670","Clarinet","Dave Tarras","Yes"
"S5670","composer","Dave Tarras","No"
"S5670","instruments","Kwartet D. Tarasiego","No"
"S5671","Clarinet","Dave Tarras","Yes"
"S5671","composer","Dave Tarras","No"
"S5671","instruments","Kwartet D. Tarasiego","No"
"S5672","Clarinet","Dave Tarras","Yes"
"S5672","composer","Dave Tarras","No"
"S5672","instruments","Kwartet D. Tarasiego","No"
"S5673","Clarinet","Dave Tarras","Yes"
"S5673","composer","Dave Tarras","No"
"S5673","instruments","Kwartet D. Tarasiego","No"
"S5674","Clarinet","Dave Tarras","Yes"
"S5674","composer","Harry Ellstein","No"
"S5675","Clarinet","Dave Tarras","Yes"
"S5675","composer","Dave Tarras","No"
"S5676","Clarinet","Dave Tarras","Yes"
"S5676","composer","Dave Tarras","No"
"S5677","Clarinet","Dave Tarras","Yes"
"S5677","composer","Dave Tarras","No"
"S5678","Clarinet","Dave Tarras","Yes"
"S5678","accordion","Sam Beckerman","No"
"S5678","drum","Irving Graetz","No"
"S5678","instruments","Dave Tarras Jewish Instrumental Trio","No"
"S5678","composer","Dave Tarras","No"
"S5679","Clarinet","Dave Tarras","Yes"
"S5679","accordion","Sam Beckerman","No"
"S5679","drum","Irving Graetz","No"
"S5679","instruments","Dave Tarras Jewish Instrumental Trio","No"
"S5679","composer","Dave Tarras","No"
"S5680","Clarinet","Dave Tarras","Yes"
"S5680","accordion","Sam Beckerman","No"
"S5680","drum","Irving Graetz","No"
"S5680","instruments","Dave Tarras Jewish Instrumental Trio","No"
"S5680","composer","Dave Tarras","No"
"S5681","Clarinet","Dave Tarras","Yes"
"S5681","accordion","Sam Beckerman","No"
"S5681","drum","Irving Graetz","No"
