18265,Mendel's Glicken (Mendel's Luck),04/15/1924,1924,
18266,Yente Hot Feint Die Menner (Yente Dislikes The Men),04/15/1924,1924,
18267,mendel Veirt A Price Fighter (Mendel Becomes A Prize Fighter),04/15/1924,1924,
18268,"Yenta, Nit Der Sieben",06/30/1924,1924,
18269,Cheim Chaikel (The Marriage Broker),06/30/1924,1924,
18270,Mendel's Honeymoon,07/27/1925,1925,
18271,Mendel Veirt An Actor,07/27/1925,1925,
18272,Yentes Geburts Tug,07/27/1925,1925,
18273,Mendel Est Supper,07/27/1925,1925,
18274,Mendel Vert A Rov (Mendel Becomes A Rabbi),03/18/1926,1926,
18275,Yente Vil Flien (Yenta Wants To Fly),03/18/1926,1926,
18276,Mendel Un Yente Veiren Babe Un Zeide (Mendel And Yente Become Grandparents),03/19/1926,1926,
18277,Mendel Un Yentes Cholem,03/19/1926,1926,
18278,Yente Geht Lien Golt,06/03/1926,1926,
18279,"Mazel Tov Yente (Congratulations, Yente)",06/03/1926,1926,
18280,Doina And Hora,01/25/1923,1923,
18281,Maloruski Potpourri-Nr. 1,01/07/1915,1915,
18282,Maloruski Potpourri-Nr. 2,01/07/1915,1915,
18283,Pintele Yid,01/07/1915,1915,
18284,Rumanski Jog,01/07/1915,1915,
18285,Dem Rebens Stickel,01/07/1915,1915,
18286,Rumanski Bulgarish,01/07/1915,1915,
18287,Vo Bist Do Geven,01/07/1915,1915,
18288,Das Shaifele,01/07/1915,1915,
18289,Shaine Vervallen ,01/07/1915,1915,
18290,Kossac,01/07/1915,1915,
18291,Petervardein (Shpetet Veinan),01/07/1915,1915,
18292,Bessarabia Doina,01/07/1915,1915,
18293,Aene,05/28/1915,1915,
18294,Yarumbo And Katoskoelo,05/28/1915,1915,
18295,Serto Ca Ba Dgan,05/28/1915,1915,
18296,Serto No. 2,05/28/1915,1915,
18297,Greek National March,05/28/1915,1915,
18298,Rasluka; Matricha,05/28/1915,1915,
18299,Badnyga; Lesgenka,05/28/1915,1915,
18300,Turkish Dance,05/28/1915,1915,
18301,Turkish Revolution And Dance,05/28/1915,1915,
18302,Ash Masenda-Arabian Dance,05/28/1915,1915,
18303,Osennia Meczty-Waltz,late 1915,1915,
18304,Matlo-Polka,late 1915,1915,
18305,Toska Proszlago-Marsz,late 1915,1915,This is a Russian issue.
18306,Nastuplenie Japoncrew-Marsz,late 1915,1915,This is a Russian issue.
18307,Koncert Polka,late 1915,1915,This is a Russian issue.
18308,Ozidanie-Waltz,late 1915,1915,This is a Russian issue.
18309,Sim Sholom,11/1923,1923,
18310,Elohenu Velohe Avosenu,11/1923,1923,
18311,A Din Toire Mit Gott,11/1923,1923,Guardsman 6038 as SOL LIEDERMAN
18312,"Zion, Zion, Men Helig Lang",11/1923,1923,
18313,Weal Jedei,03/05/1930,1930,
18314,Habein Jakir Li,03/05/1930,1930,
18315,Yehi Ruzon,03/05/1930,1930,
18316,Wesiten Luni,03/05/1930,1930,
18317,Habein Jakir Li,04/30/1930,1930,
18318,Wesiten Luni,04/30/1930,1930,
18319,Habein Jakir Li,07/07/1930,1930,
18320,Wlirusholayim,04/19/1926,1926,
18321,Vlirosalaim-Pt. 1,06/16/1926,1926,
18322,Vlirosalaim-Pt. 2,06/16/1926,1926,
18323,Vlirosalaim-Pt. 1,07/08/1926,1926,
18324,Vlirosalaim-Pt. 2,07/08/1926,1926,
18325,A Brief Tsum Liader Rebin (A Letter To The Rabbi Of Liady),12/07/1927,1927,
18326,Af Bri (Also Moisture),12/07/1927,1927,
18327,"Yente Fin Yener Velt (Yente From The Other World), from ""Yente Fin Yener Velt""",12/15/1922,1922,Betty Jacobs: b. 1891
18328,"Shpilt Klezmurimlach (Play Musicians), from ""The Only Night""",11/04/1929,1929,
18329,Main Veib (My Wife),12/04/1916,1916,
18330,Mine Wife (My Wife),04/27/1917,1917,
18331,Fifty-Fifty,06/12/1917,1917,
18332,Die Motnia,06/12/1917,1917,
18333,Die Motnia,11/01/1917,1917,
18334,Gam Se L'toiwo (I'm Satisfied With Everything),11/01/1917,1917,
18335,Men Shokelt Sich,11/01/1917,1917,
18336,Ales Bam Fetter,11/13/1917,1917,
18337,Chad Gadyo,03/19/1918,1918,
18338,Ales Bam Fetter,03/21/1918,1918,
18339,Chad Gadyo,04/11/1918,1918,
18340,War Tax,06/24/1920,1920,
18341,Ich Ver A Chusen (I'm Getting Married),09/20/1920,1920,
18342,Messiach Kimmt (Men Zukt Messiach Is A Bolshevik),09/20/1920,1920,
18343,Alle Weiber Maigen Shtimmen (All The Women Can Vote),10/25/1920,1920,
18344,Sis Nit Dos,09/10/1921,1921,
18345,"Spiel Mir A Kozatshok!, from ""alte Liedele""",12/08/1921,1921,
18346,Ich Bin A Boarder By Mein Veib (I'm A Boarder By My Wife),07/07/1922,1922,
18347,Mine Veib Is Busy Und Bei Mir Is Slack,05/11/1923,1923,
18348,Des Glick Fleti Durchin Fenster (Luck Comes In The Window And Goes Out The Door),05/11/1923,1923,
18349,Des Glick Fleti Durchin Fenster (Luck Comes In The Window And Goes Out The Door),06/21/1923,1923,
18350,"Ich Hub For Dir A Chusin, from ""Die Golden Kalle""",07/02/1923,1923,with Anna Hoffman & Betty Jacobs
18351,Nit Bei Motien (The Clever Motia),10/24/1923,1923,
18352,Das Radele Dreit Zich,07/11/1924,1924,
18353,Moonshine,07/11/1924,1924,
18354,Es Geht Mir Nit (I'm Out Of Luck),06/09/1926,1926,
18355,Mir Felt A Weib (I Lack A Wife),06/09/1926,1926,
18356,"Shwer Zu Zein A Jid (It's Hard To Be A Jew), from ""The Only Night""",11/04/1929,1929,
18357,"Mir Fohren Kein America, from ""Dem Rebin's Nigun""",02/1920,1920,
18358,"Wer Ich? Yess, Du!, from ""Dem Rebin's Nigun""",02/1920,1920,
18359,Leben Zol America,1922,1922,
18360,Flirting,1922,1922,
18361,Beh Ano Roichiz,02/1919,1919,
18362,Acenu Kol Bes Israel,02/1919,1919,
18363,Teka Beshofor,1917,1917,Listed as: Cantor Joseph Jacobson New York
18364,Shema Kolenu,1917,1917,Listed as: Cantor Joseph Jacobson New York
18365,Eili Eili-Yiddish Song Of Mourning,02/1921,1921,This concert artist made other non-Jewish records.
18366,Jahrzeit (In Memoriam),02/1921,1921,
18367,Rachem (Mercy),08/1922,1922,
18368,Yom Kippur (Cry Of Mercy),08/1922,1922,
18369,test recording,04/03/1917,1917,
18370,Hashoshanoh,07/1917,1917,
18371,Shom Bymkom Arozimi-Zion Song,07/1917,1917,
18372,Al Chet,10/1917,1917,
18373,Hashkivenu,10/1917,1917,
18374,Halben Chatoeinu,10/1917,1917,
18375,Eloheinu,10/1917,1917,
18376,"Di, Junge Mutter",06/04/1917,1917,
18377,Cheder,08/08/1918,1918,
18378,Birchas Kohanim,12/12/1918,1918,
18379,Burekes,12/12/1918,1918,
18380,Burekes,01/10/1919,1919,
18381,Komiz Alef,06/17/1919,1919,
18382,Shluf Mein Feigele,06/17/1919,1919,
18383,Hineny Heony (Here I Am God),07/09/1919,1919,
18384,Kedusha (Naaritzsche) (Holy),07/09/1919,1919,
18385,Die Shop Meidel,07/1919,1919,
18386,Sog Ze Rebeniu,07/1919,1919,
18387,Die Du Du,07/1919,1919,
18388,Oshamno Mikol Hom,10/31/1919,1919,
18389,Eitz Chaim (Tree Of Life),10/31/1919,1919,
18390,Der Shiker (The Drunk),11/1919,1919,
18391,Wseorev,07/09/1920,1920,
18392,Omor,07/09/1920,1920,
18393,L'el (A Praise To God),08/11/1920,1920,
18394,Av Horachmim (Merciful Father),08/11/1920,1920,
18395,L'el Boruch (A Praise To God),09/09/1920,1920,
18396,Der Berditchever Al Chet,1924,1924,
18397,Der Rebbi Mit Die Chasidim,1924,1924,
18398,Dort Wo Die Zeder,03/26/1915,1915,
18399,Hatikvoh,03/26/1915,1915,
18400,Bohemian Polka,03/26/1915,1915,
18401,Befor Der Chupeh-Wedding Scene,10/1920,1920,
18402,Nuch Der Chupeh-Wedding Scene,10/1920,1920,
18403,A Chulim,01/21/1916,1916,
18404,Galitzianer,01/21/1916,1916,
18405,A Chulim,02/11/1916,1916,
18406,Zol Es Gein Vie Es Geit,12/06/1926,1926,
18407,Zenen Die Fauen Den Zindig,12/06/1926,1926,
18408,"Rosinkes Mit Mandlen, from ""Shulamith""",1904-5,1904,
18409,"Der Protest, fun ""Batlon""",1904-5,1904,
18410,Mit Dem Rebins Koiach,1906,1906,
18411,Der Judele In Cheder,1906,1906,
18412,Scholem Ar Isroel,1906,1906,
18413,Das Talesil,1906,1906,
18414,"Das Fogele, fun ""Ben Hamelech""",1906,1906,
18415,Das Judische Hartz,1906,1906,
18416,Das Yidal In Cheider,09/17/1907,1907,
18417,Der Yud In Sabiesky's Zeiten: Der Talles,09/17/1907,1907,
18418,Dem Rebins Koich,09/17/1907,1907,
18419,Ben Hador: Ben Hador,09/17/1907,1907,
18420,Bostonni: Der Stamm Davids,09/17/1907,1907,
18421,Das Zifferblatt,09/17/1907,1907,
18422,Das Judele In Cheider,01/1908,1908,
18423,"Men Geht Beld Tzu Der Chipe A Yold Un A Klipe, fun ""Der Rebbe's Tsuris""",01/1908,1908,
18424,Fantasia-lied,01/1908,1908,
18425,"Das Emese Yidische Harz, fun ""Der Shtiller Chasene""",01/1908,1908,
18426,Das Zifferblatt,01/1908,1908,
18427,Der Stamm David's,01/1908,1908,
18428,[title untraced],01/1908,1908,
18429,Das Feigele,01/1908,1908,
18430,title untraced,01/1908,1908,
18431,Das Talise!,01/1908,1908,
18432,Jacob Und Esau: Das Torale,06/08/1908,1908,
18433,Ben Hamelech: Schulem Al Israel,06/08/1908,1908,
18434,Black Jews: Dus Veigele,06/08/1908,1908,
18435,Koenig Lear: Jaffe,06/08/1908,1908,
18436,House Of David: Kabet Es Owichu,06/08/1908,1908,
18437,Shulamith: Rozinkes Mit Mandlin,06/08/1908,1908,
18438,Der Socialist,11/1909,1909,m: A. Spivak
18439,Dus Yiddische Kind,11/1909,1909,
18440,A Mensch Soll Men Sein,11/1909,1909,
18441,Moyshe In Mitzraim,11/1909,1909,
18442,Der Batlon,11/1909,1909,
18443,Wie Lang Arum,11/1909,1909,
18444,Die Yidishe Kroin,12/17/1912 or 12/18/1912,1912,
18445,Dos Sheifele,12/17/1912 or 12/18/1912,1912,
18446,Dus Lebedige Yusoimeh'le,12/17/1912 or 12/18/1912,1912,
18447,"Shuldig Bistu, Yidele Alein",12/17/1912 or 12/18/1912,1912,
18448,"Die Yidishe Kroin, from ""The Jewish Crown""",02/18/1913,1913,
18449,"Dus Shaifele, from ""The Jewish Crown""",02/18/1913,1913,
18450,"Dus Lebedige Yisoimele, from ""Blinde Liebe""",02/18/1913,1913,
18451,"Schuldig Bist Du Yidele Alein, from ""Die Reise Noch America"" (A Trip To America)",02/18/1913,1913,
18452,Naches Fun Kinder,04/24/1915,1915,
18453,El Rachem Vechanun,04/24/1915,1915,
18454,Das Bisele Glick,04/24/1915,1915,
18455,Kurtz Is Dos Leben,04/24/1915,1915,
18456,El Rachum Vechanun,05/04/1915,1915,
18457,Dus Bisele Glick,05/04/1915,1915,
18458,Kurtz Is Dos Leben,05/04/1915,1915,
18459,El Rachum Vechanun,05/24/1915,1915,
18460,Kurtz Is Dos Leben,05/24/1915,1915,
18461,Qurick Kin Zion,06/1916,1916,
18462,Das Spiegel Spiegel Fon Leben,06/1916,1916,
18463,Dem Pastuchel's Cholem,06/1916,1916,
18464,Gedenk Mein Kind Der Mames Trehren,06/1916,1916,
18465,Du Bist A Tate Zi Alle Glaich,06/1916,1916,
18466,"Weh Dem Kind, Wen A Mame Felt",06/1916,1916,
18467,Der Ball Agohle,09/1916,1916,
18468,Leben Soll Columbus,09/1916,1916,
18469,Sheloi Osany Yishu,early 1917,1917,
18470,A Mames Leid,early 1917,1917,
18471,Hebt Zich Fin Teifels Macht,early 1917,1917,
18472,Grosamer Shiksal,early 1917,1917,
18473,Gotteniu Gib A Dreh Dos Redele,early 1917,1917,
18474,"Tate, Mame Taere",03/1917,1917,
18475,"Gott, Mensch Und Teufel: Mismour L'David",07/1917,1917,"The label actually reads, ""L'Dovid Mismour..."""
18476,Moshiach Is Gekomen,10/1918,1918,
18477,Al Tashlicheinu,10/1918,1918,
18478,Wie Zenen Meine Kinder,11/1918,1918,
18479,Gott Und Sein Mishpot Is Gerecht,11/1918,1918,
18480,"Fantasy Lied, fun ""Ben Hador""",11/1918,1918,
18481,Die Blumen Krentze,11/1918,1918,
18482,A Mensh Zol Men Zein,03/1919,1919,
18483,"Gedenk, Mein Kind De Mames Trehren",03/1920,1920,
18484,"Weh Dem King, Wen A Mame Fehet",03/1920,1920,
18485,Dos Sheifele,05/1920,1920,
18486,Al Tashlicheinu,05/1920,1920,
18487,Die Yidishe Kroin,05/1920,1920,
18488,Mismour L'Dovid,05/1920,1920,
18489,"Die Neie Welt Is Nit Far Mir, fun ""Gotts Matona""",09/1921,1921,
18490,"Sholem Al Yisroel, fun ""Ben Hamelech""",09/1921,1921,
18491,Die Drei Neitorins,09/1928,1928,
18492,Die Chasseneh,09/1928,1928,
18493,Shulamis; Bar Kochba,09/25/1924,1924,
18494,Matushka Halubushka,09/25/1924,1924,
18495,Shulamith: Shabes Jontef In Rischoidesch,12/05/1924,1924,
18496,Sappho: Mamuka Turubymka,12/05/1924,1924,in Russian
18497,Shulamith: Shabes Jontef In Rishoidesch,12/24/1924,1924,
18498,Sappho: Mamuka Turubymka,12/24/1924,1924,in Russian
18499,Shulamith: Shabes Jontef In Rischoidesch,01/27/1925,1925,
18500,Sappho: Mamuka Turubymka,01/27/1925,1925,in Russian
18501,Potpourri Welt Bekente Jidishe Tenze,11/1921,1921,
18502,Collection Beliebte Russische Tenze,11/1921,1921,
18503,Weiber Winemt Men Zin Ach Koch,02/28/1924,1924,
18504,Uzaza,02/28/1924,1924,
18505,A Minit In Git,02/28/1924,1924,
18506,Weiber Winemt Men Zin Ach Koch,04/01/1924,1924,
18507,A Minit In Git,04/01/1924,1924,
18508,A Freilachs Von Der Chuppe (A Happy Dance From The Wedding Ceremony),11/14/1917,1917,
18509,Oddessar Bulgarish (Jewish Dance From Odessa),11/14/1917,1917,
18510,A Freylach Die Mamma Is Gegangen In Mark Arein (The Mother Goes To Market) (Old Hebrew Song From Odessa),12/05/1917,1917,
18511,Der Stiler Bulgarish (The Quiet Bulgar),12/05/1917,1917,
18512,A Abspiel Far Die Machatonim (Hebrew Wedding Music For The Parents Of The Bridegroom),12/05/1917,1917,
18513,A Yiddisha Honga-Hebrew Dance,12/05/1917,1917,
18514,Polka Lubka (Lively Polka),02/20/1918,1918,
18515,Mazur Nesslny (Lively Mazurka),02/20/1918,1918,
18516,Mazur Nowoczensny,02/20/1918,1918,
18517,Kolomeyka,04/08/1918,1918,
18518,Rusiche Shaer (Russian Dance) - Pt. 1,04/08/1918,1918,
18519,Rusiche Shaer (Russian Dance) - Pt. 2,04/08/1918,1918,
18520,Hora,04/08/1918,1918,
18521,Roumanian Doina,04/08/1918,1918,
18522,Rusiche Shaer (Russian Dance) - Pt. 1,06/25/1918,1918,
18523,Rusiche Shaer (Russian Dance) - Pt. 2,06/25/1918,1918,
18524,Hora,06/25/1918,1918,
18525,Dem Trisker Rebens Nigen,06/25/1918,1918,
18526,Der Nicolaiver Bulgar,06/25/1918,1918,
18527,Hopack,06/25/1918,1918,
18528,Lebedig Und Freylach,06/25/1918,1918,
18529,Doina,06/26/1918,1918,
18530,Doina,06/26/1918,1918,
18531,Kiever Bulgar (Dance From Kiev),05/06/1921,1921,
18532,Bapolier Freylachs (Bapolier Song Of Happiness),05/06/1921,1921,
18533,Die Lustige Chsideem,05/06/1921,1921,
18534,Freyleche Mechitonim (Lively Relatives),05/06/1921,1921,
18535,Patch Tanz (Hand-Clapping Dance),05/06/1921,1921,
18536,"Choosin Kalle Mazel Tov (Good Luck, Bride And Groom)",05/06/1921,1921,
18537,"Sha! (""Hush!"")",05/06/1921,1921,
18538,Roumainische Bulgar (Roumainian Dance),05/06/1921,1921,
18539,Russishe Komarinska,05/06/1921,1921,
18540,Der Broiges Tanz,05/06/1921,1921,
18541,"Flaskadriga-Dance Of The ""Chasidem""",05/06/1921,1921,
18542,A Zoi Feift Min Un A Schwiger (Putting It Over On Mother-In-Law!),05/06/1921,1921,
18543,Purim By Der Seeda,05/1921,1921,
18544,The Goldene Chasina,05/1921,1921,
18545,Yasser Bulgar,05/1921,1921,
18546,Bukarester Bulgar,05/1921,1921,
18547,Mohleyer Bulgar,05/1921,1921,
18548,Ma Yofis,05/1921,1921,
18549,Ba A Glassella Wein,05/1921,1921,
18550,Kandel's Bulgar,05/1921,1921,
18551,Yeketarinslaver,05/1921,1921,
18552,Lebedig Und Freylach,05/1921,1921,
18553,Auf Der Mohldivanka (On The Great White Way Of Odessa),01/24/1923,1923,
18554,Mamaliga-Roumanian Dance,01/24/1923,1923,
18555,Buccaviner Bulgar,01/24/1923,1923,
18556,Freylacher Choosid (Happy Student),01/24/1923,1923,
18557,Der Zaide Mit Die Babba (The Grandfather And The Grandmother),01/24/1923,1923,
18558,Die Goldene Chassina (The Golden Wedding),01/24/1923,1923,
18559,Yasser Bulgar,01/24/1923,1923,
18560,Bucharester Bulgar (The Bulgar Of Yassi),01/24/1923,1923,
18561,Der Gassen Nigen (The Street Melody),01/24/1923,1923,
18562,Serba Popilor (The Serbian Priest),02/22/1923,1923,
18563,Bolter Bulgar (The Bulgar Of Balta),02/22/1923,1923,
18564,Simchas Toirah In Der Alter Haim (The Rejoicing Of The Torah In The Old Country),02/22/1923,1923,
18565,Badem Rabbina Suda,02/22/1923,1923,
18566,Doina,02/22/1923,1923,
18567,Sha! Der Rebe Tantzt (Sh! The Rabbi Is Dancing),06/06/1924,1924,12-man orchestra
18568,Der Ferginegen Fin Tatta Mamma (The Parents Joy),06/06/1924,1924,12-man orchestra
18569,Dus Zekele Geld (The Stack Of Gold),06/06/1924,1924,12-man orchestra
18570,A Nacht In Gan Adin (A Night In Paradise),06/06/1924,1924,12-man orchestra
18571,Russishe Komarinska,09/17/1924,1924,12-man orchestra
18572,Hopak,09/17/1924,1924,12-man orchestra
18573,Der Zieser Cholem,09/17/1924,1924,12-man orchestra
18574,Machotonim A Heim,09/17/1924,1924,12-man orchestra
18575,Der Zaida Mit Dem Ainikel,09/17/1924,1924,12-man orchestra
18576,Far Dem Rebbins Koovid,09/17/1924,1924,12-man orchestra
18577,Die Chasidim Forren Tsum Rebbin (The Chasidim Visit The Rabbi),11/19/1924,1924,
18578,A Yiddisha Chasina (A Jewish Wedding),11/19/1924,1924,
18579,Es Is Schön Lightig (Dawn Appears),11/19/1924,1924,
18580,Russian Revolution March,11/19/1924,1924,
18581,Doina (Doine Und Serba),11/19/1924,1924,
18582,Der Shikerer Moldawan-Bulgar,07/09/1925,1925,
18583,Naches-Bulgar,07/09/1925,1925,
18584,Die Turkishe Chasene (A Turkish Wedding),07/09/1925,1925,
18585,Dus Geliebte Palestina (Beloved Palestine) - Bulgar,07/09/1925,1925,
18586,Froeliche Rusiska (Mal-Russian Peasants' Dance),07/09/1925,1925,
18587,Pozsha (Fire) - Bulgar,07/09/1925,1925,
18588,Dus Freylache Russland (Happy Russia),07/09/1926,1926,
18589,A Laibediga Honga (A Lively Honga) - Bulgar,07/09/1926,1926,
18590,Cohen's Vicit To The Sesquicentennial-Novelty Fox Trot,07/23/1926,1926,as Kandel's Jazz Orchestra
18591,Jakie Jazz 'Em Up,07/23/1926,1926,
18592,Der Muzinkel (The Youngest One)-Freylachs,07/23/1926,1926,
18593,"Chevre, Nit Gezorgt (Folks, Don't Worry)-Freylachs",07/23/1926,1926,
18594,Bie A Glezele Mashke (At The Drinking Table)-Freylachs,07/23/1926,1926,
18595,Russishe Komarinska (Russian Peasant Dance),10/25/1927,1927,
18596,Freylacher Chosid (The Jolly Chosid),10/25/1927,1927,
18597,"Lebedig, Chatskel (Lively, Chatskel)",10/25/1927,1927,
18598,Ail Molerachmim,03/14/1912,1912,
18599,Weshomroe,03/14/1912,1912,
18600,Rosch Chaidesh Bentshin,03/14/1912,1912,
18601,Kewakoros Roe Edro,03/14/1912,1912,
18602,Shma Israel,03/14/1912,1912,
18603,Odom Yesodo Meafor,03/14/1912,1912,
18604,Ail Molerachmim,05/16/1912,1912,
18605,Weshomroe,05/16/1912,1912,
18606,Rosch Chaidesh Bentshin,05/16/1912,1912,
18607,Kewakoros Roe Edro,05/16/1912,1912,
18608,Weshomroe,05/31/1912,1912,
18609,Shma Israel,05/31/1912,1912,
18610,Odom Yesodo Meafor,05/31/1912,1912,
18611,Weshomroe,06/12/1912,1912,
18612,Odom Yesodo Meafor,06/12/1912,1912,
18613,Shma Israel,06/12/1912,1912,
18614,Diwka W Siniach Stojala ,12/19/1912,1912,in Ukrainian
18615,Oj Ne Chody Hryciu ,12/19/1912,1912,in Ukrainian
18616,Sonce Nizenko ,12/19/1912,1912,in Ukrainian
18617,Za Hajem Hajem ,12/19/1912,1912,in Ukrainian
18618,Viut Vitry ,12/19/1912,1912,in Ukrainian
18619,Kucziriawyj Marko ,12/19/1912,1912,in Ukrainian
18620,Handqiu Knysz ,12/19/1912,1912,in Ukrainian
18621,Hop Moi Hryczanyky ,12/19/1912,1912,in Ukrainian
18622,Oj U Poli Ozereczko ,01/28/1913,1913,in Ukrainian
18623,Ta Nima Hirsz Nikomu ,01/28/1913,1913,in Ukrainian
18624,Oj U Luzi ,03/03/1913,1913,in Ukrainian
18625,Reve Ta Stohne ,03/03/1913,1913,in Ukrainian
18626,U Sasida Hata Bila ,03/03/1913,1913,in Ukrainian
18627,Wijut Witry ,03/03/1913,1913,in Ukrainian
18628,Czerez Ryczenku ,03/03/1913,1913,in Ukrainian
18629,Did Rudyj ,03/03/1913,1913,in Ukrainian
18630,Ihav Kozak Za Dunajem ,03/03/1913,1913,in Ukrainian
18631,Oj Zdorova Czornobrowa ,03/03/1913,1913,in Ukrainian
18632,Otojdi Ne Gliadi ,04/14/1913,1913,in Russian
18633,Stojali My Na Beregu Nevy ,04/14/1913,1913,in Russian
18634,Moj Koster (Moy Kostier) ,04/18/1913,1913,in Russian
18635,Halt Fest Dein Emune,02/11/1914,1914,
18636,Layden Und Freyden,02/11/1914,1914,
18637,Dem Pastechel's Cholem,02/11/1914,1914,
18638,A Mames Werth,02/11/1914,1914,
18639,Ohn A Heim,02/11/1914,1914,
18640,Gebet Eines Kindes (A Child's Prayer),02/11/1914,1914,
18641,A Ball In Himmel,02/11/1914,1914,
18642,Mutter's Kaver,02/11/1914,1914,
18643,Yom Kipur Zu Minche,05/22/1914,1914,
18644,Zu Mein Fclk,05/22/1914,1914,
18645,Oi Bre More,05/22/1914,1914,in Ukrainian
18646,Soloveiko (Dirge),05/22/1914,1914,in Ukrainian
18647,Pjanyj Czumak,05/22/1914,1914,in Ukrainian
18648,Sidit Holub ,05/22/1914,1914,in Ukrainian
18649,Azra,06/03/1914,1914,in Russian
18650,Sharmanshtik,06/03/1914,1914,in Russian
18651,Prijdi Ko Mnie,06/03/1914,1914,in Russian
18652,Na Zavie,06/03/1914,1914,in Russian
18653,Ribono Shel Olom - Pt. 1,06/03/1914,1914,
18654,Ribono Shel Olom - Pt. 2,06/03/1914,1914,
18655,El Mole Rachmim,10/28/1914,1914,
18656,A Ja Sad Sadiv,12/04/1913,1914,in Ukrainian
18657,Otoidi,1914-1915,1914,
18658,Aliadin Nalach,1914-1915,1914,
18659,Sudba,02/10/1915,1915,in Ukrainian
18660,Oi Pidu Ja Luhom,02/10/1915,1915,in Ukrainian
18661,Oi Pid Wyszenkoju,02/10/1915,1915,in Ukrainian
18662,Zapriagu Ja Troiku ,03/03/1915,1915,in Russian
18663,Upaw Chumak,03/03/1915,1915,in Russian
18664,Razluka ,03/03/1915,1915,in Russian
18665,Mai Ku Mashmelon,03/11/1915,1915,
18666,Stoit Hora,03/11/1915,1915,in Ukrainian
18667,Oj Ty Diwczyna,03/11/1915,1915,in Ukrainian
18668,Chaz Bulat,03/11/1915,1915,in Russian
18669,Brizko Moodriy,03/29/1915,1915,
18670,Pishow W Kiter,03/29/1915,1915,
18671,A Telegramme,03/29/1915,1915,
18672,Auf'n Pripetchok,03/29/1915,1915,
18673,Hatikvon,04/09/1915,1915,
18674,Y'hi Rotzon,04/22/1915,1915,
18675,Ato Zocher - Pt. 1,04/23/1915,1915,
18676,Ato Zocher - Pt. 2,04/23/1915,1915,
18677,El Mole Rachmim,04/23/1915,1915,
18678,Comic Potpourri,05/07/1915,1915,
18679,De Ty Brodis,06/03/1915,1915,"File note: ""No cash payment. Made in exchange for mdse."""
18680,Hatikvoh (The Hope) - National Hymn,10/22/1915,1915,
18681,Mnucho Vsimcho - National Song,10/22/1915,1915,
18682,El Molei Rachmim - Memorial Song,10/22/1915,1915,
18683,Eshkol,10/22/1915,1915,
18684,Eshkol,10/22/1915,1915,
18685,Ohavti,10/22/1915,1915,
18686,Odom Yesodo Meofor,10/22/1915,1915,
18687,Otoydie (Go Away) ,12/01/1915,1915,as M. Palamak; in Russian
18688,Gliadia Nalutuscha,12/01/1915,1915,as M. Palamak; in Russian
18689,Troyka ,12/01/1915,1915,as M. Palamak; in Russian
18690,E' Zorock Glaz,12/01/1915,1915,as M. Palamak; in Russian
18691,Divluc Ia Na Nebo,12/01/1915,1915,in Ukrainian
18692,"Now I Am A Turk, No More A Cossack",12/01/1915,1915,in Ukrainian
18693,Oy Dshzigune,12/01/1915,1915,as M. Palamak; in Ukrainian
